verification_id,applicant_id,verification_date,declared_income,verified_income,income_variance_pct,employment_type,employer_category,employment_tenure_yrs,form16_available,itr_filed,gst_filed,verification_source,verification_status
VER001208,APP010562,2023-01-24,38190.0,28786.0,-10.1,Self-Employed,Manufacturing,21.1,0,0,1,ITR,Verified
VER001209,APP008965,2023-12-11,34766.0,32455.0,8.9,Business Owner,Manufacturing,12.4,0,1,1,Bank Statement,Partial
VER001210,APP010239,2022-07-30,29768.0,23733.0,-13.7,Salaried,Government,15.2,1,1,0,ITR,Verified
VER001211,APP005115,2024-01-04,131225.0,113114.0,3.0,Salaried,Education,3.0,1,1,0,Bank Statement,Verified
VER001212,APP003133,2024-04-19,22878.0,21942.0,-13.1,Salaried,Telecom,21.0,1,1,0,ITR,Unverified
VER001213,APP011683,2022-03-28,130303.0,111403.0,-5.6,Salaried,Startup,20.0,1,1,0,Payslip,Partial
VER001214,APP010366,2023-04-02,60128.0,46531.0,-4.1,Unemployed,Education,8.9,0,0,0,Payslip,Verified
VER001215,APP006606,2022-01-25,166859.0,125415.0,-7.3,Self-Employed,Telecom,7.1,0,1,0,Payslip,Verified
VER001216,APP003075,2023-04-07,226374.0,164584.0,-13.7,Salaried,IT Company,9.3,1,1,0,GST Portal,Verified
VER001217,APP012079,2022-12-23,37325.0,31822.0,-12.4,Business Owner,Retail,23.5,0,0,1,Payslip,Verified
VER001218,APP005559,2023-10-22,241161.0,174164.0,-8.2,Salaried,Government,22.5,1,1,0,Payslip,Partial
VER001219,APP011474,2022-12-27,25048.0,24184.0,3.5,Salaried,Retail,22.4,1,0,0,Payslip,Verified
VER001220,APP000717,2022-10-27,53717.0,46628.0,4.6,Salaried,Retail,6.8,1,1,0,Payslip,Partial
VER001221,APP003584,2022-03-12,31867.0,23633.0,-12.8,Salaried,Startup,18.0,1,1,0,Payslip,Verified
VER001222,APP004475,2022-09-14,41198.0,31872.0,-6.2,Salaried,Telecom,21.1,1,0,0,Bank Statement,Unverified
VER001223,APP008774,2022-08-13,65118.0,61643.0,-4.0,Self-Employed,PSU Bank,10.3,0,1,1,Bank Statement,Partial
VER001224,APP014377,2022-09-29,120921.0,111955.0,9.1,Self-Employed,Government,18.9,0,1,1,Bank Statement,Verified
VER001225,APP012362,2023-02-10,26354.0,31906.0,9.3,Freelancer,Retail,22.0,0,0,0,Payslip,Verified
VER001226,APP010964,2022-11-20,22868.0,17563.0,-3.8,Retired,FMCG,21.2,0,1,0,Bank Statement,Verified
VER001227,APP008383,2024-02-29,84007.0,78990.0,8.6,Freelancer,PSU Bank,11.1,0,1,0,Bank Statement,Verified
VER001228,APP014596,2023-02-26,217429.0,163830.0,-14.8,Salaried,Manufacturing,15.1,1,0,0,Payslip,Verified
VER001229,APP013199,2024-06-30,353941.0,271192.0,-5.9,Self-Employed,Healthcare,4.4,0,1,1,Bank Statement,Verified
VER001230,APP000422,2023-07-09,21767.0,20617.0,-8.8,Self-Employed,Retail,9.7,0,0,1,Payslip,Unverified
VER001231,APP009931,2022-10-19,34280.0,37081.0,6.5,Freelancer,Startup,0.9,0,1,0,Payslip,Verified
VER001232,APP010769,2023-05-14,25544.0,24320.0,-14.2,Salaried,Government,3.2,1,1,0,ITR,Failed
VER001233,APP009447,2022-07-09,72214.0,53634.0,-12.2,Salaried,Retail,24.3,1,1,0,Payslip,verified
VER001234,APP010714,2022-02-19,46211.0,35391.0,-0.9,Business Owner,Manufacturing,22.8,0,1,0,ITR,Verified
VER001235,APP008793,2023-10-16,56386.0,40502.0,-7.3,Self-Employed,Government,7.8,0,0,1,Payslip,Verified
VER001236,APP007985,2023-06-29,43032.0,30389.0,-9.9,Salaried,Healthcare,15.0,1,1,0,ITR,Failed
VER001237,APP008735,2022-11-17,35192.0,32237.0,2.3,Salaried,PSU Bank,5.4,1,1,0,Bank Statement,Partial
VER001238,APP007586,2023-09-18,71064.0,68026.0,0.8,Freelancer,Telecom,12.7,0,0,0,Payslip,Partial
VER001239,APP007624,2023-07-18,27165.0,26493.0,180.7,Salaried,Manufacturing,3.9,1,0,0,Payslip,Verified
VER001240,APP014399,,42611.0,35380.0,6.2,Salaried,IT Company,23.0,1,0,0,Payslip,Verified
VER001241,APP004338,2023-08-09,125214.0,122480.0,-7.1,Salaried,Retail,12.1,1,0,0,Bank Statement,Verified
VER001242,APP011316,2022-01-04,37782.0,38083.0,-2.2,Business Owner,Telecom,9.9,0,0,1,Payslip,Verified
VER001243,APP012626,2022-12-13,16020.0,17801.0,4.5,Freelancer,Startup,21.9,0,0,0,Payslip,Verified
VER001244,APP005264,2024-01-28,24720.0,22505.0,-10.2,Salaried,Retail,22.6,1,0,0,Payslip,Verified
VER001245,APP001476,2022-04-06,22763.0,21240.0,8.1,Salaried,Education,16.2,1,1,0,ITR,Verified
VER001246,APP014176,2023-04-10,23695.0,26218.0,4.1,Business Owner,IT Company,22.1,0,1,1,ITR,Verified
VER001247,APP013497,2022-05-09,32589.0,30216.0,0.2,Salaried,PSU Bank,11.5,1,1,0,Payslip,Unverified
VER001248,APP001519,2022-06-01,109313.0,88174.0,-1.6,Self-Employed,Startup,17.3,0,1,1,ITR,Verified
VER001249,APP009094,2023-07-23,24312.0,19575.0,-3.2,Salaried,Education,21.7,1,1,0,ITR,Partial
VER001250,APP010903,2022-08-17,63480.0,56519.0,4.9,Salaried,Healthcare,18.8,1,0,0,Bank Statement,Verified
VER001251,APP014499,2022-09-02,192148.0,160849.0,5.0,Salaried,Government,11.9,1,1,0,Payslip,Verified
VER001252,APP002851,2022-05-16,161581.0,155028.0,-8.7,Retired,Telecom,18.8,0,0,0,ITR,Verified
VER001253,APP014517,2022-04-11,27345.0,24384.0,-6.2,Self-Employed,PSU Bank,4.9,0,0,1,Employer Letter,Verified
VER001254,APP013542,2022-02-15,17468.0,14471.0,-14.9,Retired,Healthcare,12.4,0,1,0,Bank Statement,Unverified
VER001255,APP014504,2023-04-04,58977.0,46907.0,-7.7,Salaried,Healthcare,18.1,1,1,0,ITR,Verified
VER001256,APP013854,2022-06-22,48567.0,34353.0,-10.1,Salaried,Education,24.5,1,1,0,Payslip,Verified
VER001257,APP011493,2023-05-27,58446.0,42990.0,-5.6,Salaried,Education,22.0,1,1,0,GST Portal,Verified
VER001258,APP001406,2022-01-01,18786.0,14592.0,-5.0,Self-Employed,PSU Bank,22.9,0,1,1,Payslip,Failed
VER001259,APP011924,2022-02-02,41871.0,39408.0,3.0,Unemployed,Retail,-1.8,0,1,0,Payslip,Failed
VER001260,APP004920,2024-01-09,79566.0,65220.0,-6.3,Salaried,PSU Bank,3.9,1,1,0,Payslip,Verified
VER001261,APP009764,2024-01-03,66453.0,61298.0,-4.0,Salaried,Telecom,24.3,1,1,0,Bank Statement,Partial
VER001262,APP012170,2023-06-24,34586.0,33645.0,10.0,Salaried,FMCG,18.1,1,1,0,Payslip,Failed
VER001263,APP004134,2024-03-02,56695.0,44790.0,0.9,Salaried,IT Company,23.3,1,1,0,ITR,Verified
VER001264,APP005487,2024-01-18,71969.0,65242.0,-5.0,Salaried,IT Company,3.5,1,1,0,Payslip,Verified
VER001265,APP006826,2022-09-26,21361.0,23360.0,1.6,Business Owner,FMCG,21.4,0,1,0,ITR,Unverified
VER001266,APP009086,2024-02-19,174077.0,165955.0,8.9,Self-Employed,Healthcare,3.0,0,1,1,Bank Statement,Verified
VER001267,APP008719,2023-07-21,172118.0,157718.0,1.3,Unemployed,Telecom,10.3,0,0,0,Payslip,Verified
VER001268,APP010327,2023-12-30,182536.0,199294.0,6.0,Salaried,Startup,17.2,1,0,0,Payslip,Verified
VER001269,APP013052,2022-02-03,190198.0,172890.0,7.0,Retired,PSU Bank,24.4,0,0,0,Bank Statement,Unverified
VER001270,APP002079,2024-06-28,49224.0,50352.0,-7.8,Salaried,PSU Bank,4.9,1,1,0,Bank Statement,Failed
VER001271,APP005366,2022-05-25,55146.0,58017.0,1.4,Salaried,Government,24.4,1,0,0,ITR,Verified
VER001272,APP011030,2022-08-12,15800.0,14586.0,-9.6,Retired,Healthcare,10.6,0,1,0,Bank Statement,Verified
VER001273,APP014304,2023-03-12,88436.0,80007.0,5.6,Salaried,Healthcare,16.5,1,1,0,Bank Statement,Verified
VER001274,APP008175,2023-12-16,22258.0,22791.0,-5.6,Self-Employed,Telecom,21.4,0,1,1,Payslip,Unverified
VER001275,APP009006,2022-12-14,26249.0,24499.0,-9.9,Business Owner,Education,15.8,0,1,1,Bank Statement,Verified
VER001276,APP006629,2023-02-16,77387.0,67972.0,-7.9,Salaried,Government,24.1,1,0,0,Payslip,Verified
VER001277,APP003299,2023-02-12,31514.0,29417.0,-10.8,Salaried,PSU Bank,1.4,1,1,0,GST Portal,Verified
VER001278,APP007186,2023-11-24,97567.0,76759.0,-11.2,Salaried,PSU Bank,18.3,1,1,0,GST Portal,Verified
VER001279,APP014902,2022-07-30,85481.0,77763.0,0.6,Retired,Government,23.6,0,1,0,ITR,Unverified
VER001280,APP001613,2022-08-01,21120.0,18640.0,-13.9,Self-Employed,Government,2.0,0,1,0,Bank Statement,Verified
VER001281,APP003922,2022-06-04,26934.0,23721.0,-6.6,Self-Employed,Education,17.5,0,1,0,Bank Statement,Failed
VER001282,APP005069,2024-06-24,134334.0,130955.0,-5.4,Self-Employed,Telecom,20.8,0,1,1,ITR,Unverified
VER001283,APP001513,2022-03-16,35258.0,35727.0,-1.0,Salaried,IT Company,0.8,1,1,0,Bank Statement,Verified
VER001284,APP003259,2024-01-21,27382.0,23963.0,5.0,Salaried,Healthcare,3.3,1,1,0,ITR,Verified
VER001285,APP012218,2023-12-20,23847.0,24064.0,-2.6,Business Owner,Startup,14.4,0,0,0,Payslip,Verified
VER001286,APP005854,2023-12-07,193128.0,186131.0,-4.1,Salaried,Education,17.7,1,1,0,GST Portal,Failed
VER001287,APP010105,2022-03-03,76204.0,65708.0,-12.3,Salaried,Telecom,21.3,1,0,0,Bank Statement,Verified
VER001288,APP012717,2022-10-11,79558.0,63004.0,-2.6,Self-Employed,Telecom,12.6,0,0,1,ITR,Failed
VER001289,APP008491,2022-04-09,37353.0,25888.0,-13.2,Salaried,Manufacturing,18.2,1,1,0,Payslip,Unverified
VER001290,APP010422,2022-02-11,32232.0,26666.0,1.1,Salaried,Government,2.3,1,0,0,Bank Statement,Unverified
VER001291,APP009896,2023-12-04,47518.0,39482.0,-2.3,Retired,Education,13.7,0,1,0,Bank Statement,Verified
VER001292,APP013438,2022-06-13,138521.0,110679.0,-11.9,Retired,Retail,20.2,0,1,0,Bank Statement,Failed
VER001293,APP003013,2022-05-04,28098.0,27146.0,4.8,Self-Employed,Education,2.6,0,0,1,ITR,Unverified
VER001294,APP004141,2023-08-02,62045.0,67612.0,7.1,Business Owner,Manufacturing,5.2,0,1,1,Payslip,Verified
VER001295,APP001324,2023-02-16,66012.0,52391.0,-2.6,Salaried,PSU Bank,13.5,1,0,0,ITR,Failed
VER001296,APP012177,2022-03-15,17638.0,18971.0,6.1,Freelancer,Government,8.7,0,1,0,ITR,Verified
VER001297,APP005869,2022-03-22,70988.0,65701.0,-4.2,Freelancer,Government,8.4,0,1,0,Payslip,Verified
VER001298,APP007554,2022-07-07,30840.0,24240.0,-0.6,Unemployed,IT Company,24.2,0,0,0,Bank Statement,Verified
VER001299,APP012203,2022-04-25,81109.0,65762.0,-4.2,Self-Employed,Government,10.5,0,1,1,ITR,Verified
VER001300,APP012322,2022-10-19,90109.0,77496.0,-11.6,Business Owner,Startup,10.9,0,0,1,Payslip,Verified
VER001301,APP005986,2023-07-20,212935.0,167876.0,-10.2,Business Owner,Telecom,10.9,0,0,1,Bank Statement,Verified
VER001302,APP002199,2024-06-04,144975.0,110974.0,-14.8,Salaried,Telecom,14.9,1,1,0,GST Portal,Unverified
VER001303,APP010503,2024-05-02,90611.0,67359.0,-7.8,Self-Employed,Telecom,1.3,0,0,1,ITR,Verified
VER001304,APP014239,2023-05-30,66439.0,75673.0,156.9,Retired,FMCG,1.7,0,1,0,GST Portal,Verified
VER001305,APP005967,2023-09-06,18739.0,16374.0,-2.1,Self-Employed,PSU Bank,1.2,0,0,1,Payslip,Verified
VER001306,APP011977,2022-09-14,98476.0,74108.0,-4.0,Self-Employed,IT Company,21.1,0,1,1,Payslip,Unverified
VER001307,APP001164,2022-10-08,43051.0,41988.0,-7.4,Unemployed,FMCG,20.5,0,0,0,Bank Statement,Partial
VER001308,APP001720,2023-10-18,27340.0,21914.0,-2.4,Self-Employed,IT Company,18.7,0,1,1,Bank Statement,Verified
VER001309,APP014248,2022-04-18,17000.0,17693.0,-0.3,Salaried,Startup,11.4,1,1,0,ITR,Unverified
VER001310,APP001031,2022-08-23,205340.0,157787.0,-11.1,Self-Employed,Manufacturing,18.3,0,1,1,Payslip,Verified
VER001311,APP008198,2022-01-03,74943.0,64878.0,170.0,Self-Employed,Education,21.6,0,0,1,Payslip,Verified
VER001312,APP005846,2024-02-10,29132.0,0.0,0.4,Self-Employed,Government,5.4,0,1,1,GST Portal,Verified
VER001313,APP008690,2022-04-05,31658.0,29499.0,-0.4,Salaried,Healthcare,7.7,1,0,0,Bank Statement,Partial
VER001314,APP003549,2023-01-22,22544.0,18719.0,1.6,Salaried,Manufacturing,0.6,1,1,0,ITR,Unverified
VER001315,APP013696,2022-05-14,78424.0,68696.0,-2.0,Salaried,PSU Bank,1.5,1,1,0,ITR,verified
VER001316,APP001093,2023-06-07,44489.0,42848.0,-8.9,Self-Employed,IT Company,11.8,0,1,1,Payslip,Partial
VER001317,APP001043,2022-08-27,162581.0,134277.0,3.5,Salaried,Telecom,17.2,1,1,0,Payslip,Verified
VER001318,APP014744,2024-01-06,15761.0,16248.0,-6.7,Salaried,IT Company,8.7,1,1,0,Bank Statement,Verified
VER001319,APP012540,2023-03-14,21585.0,21691.0,-0.7,Self-Employed,Healthcare,22.1,0,0,1,Payslip,Verified
VER001320,APP006473,2023-09-26,76382.0,66591.0,-4.2,Unemployed,Manufacturing,8.9,0,0,0,ITR,Verified
VER001321,APP008152,2024-05-25,125861.0,146509.0,7.2,Salaried,Retail,22.1,0,1,0,GST Portal,Verified
VER001322,APP011056,2023-05-11,232469.0,174903.0,-3.0,Business Owner,FMCG,14.3,0,0,1,Bank Statement,Verified
VER001323,APP004777,2023-10-10,24209.0,0.0,6.9,Salaried,Education,12.7,1,1,0,Payslip,Verified
VER001324,APP013160,2023-09-07,27134.0,24578.0,-8.8,Salaried,Manufacturing,6.4,1,0,0,Employer Letter,Verified
VER001325,APP001094,2023-11-30,181339.0,191359.0,266.6,Salaried,Government,11.4,1,1,0,Payslip,Verified
VER001326,APP009605,2024-02-03,37996.0,33810.0,4.6,Salaried,PSU Bank,20.4,1,0,0,Employer Letter,Verified
VER001327,APP009785,,57857.0,59747.0,5.8,Freelancer,Startup,2.4,0,1,0,Bank Statement,Unverified
VER001328,APP010705,2023-02-20,32971.0,26091.0,-5.3,Self-Employed,Telecom,8.3,0,1,1,GST Portal,Verified
VER001329,APP001237,2023-06-16,22892.0,19876.0,6.5,Freelancer,Retail,-1.5,0,1,0,ITR,Partial
VER001330,APP001694,2023-08-05,33638.0,25625.0,-4.9,Self-Employed,Retail,7.6,0,1,1,Payslip,Partial
VER001331,APP014227,2022-01-19,38681.0,32434.0,3.2,Freelancer,PSU Bank,7.2,0,1,0,ITR,Verified
VER001332,APP004516,2023-03-07,17507.0,13979.0,-10.0,Freelancer,IT Company,24.8,0,1,0,Bank Statement,Verified
VER001333,APP005120,2022-07-18,172753.0,0.0,-8.2,Business Owner,Manufacturing,19.7,0,1,1,Payslip,Verified
VER001334,APP005481,2022-08-31,136011.0,101359.0,-11.3,Salaried,Manufacturing,5.4,1,1,0,Bank Statement,Failed
VER001335,APP000211,2023-10-15,70216.0,67788.0,-2.6,Salaried,FMCG,5.9,1,1,0,GST Portal,Unverified
VER001336,APP010653,2022-06-13,57833.0,54225.0,-13.2,Self-Employed,Government,4.0,0,1,1,Payslip,Verified
VER001337,APP011091,2022-09-09,133848.0,118487.0,-0.3,Salaried,Startup,19.2,1,1,0,Bank Statement,Verified
VER001338,APP001066,2023/02/10,29613.0,24585.0,4.9,Freelancer,FMCG,12.3,0,1,0,ITR,Unverified
VER001339,APP009003,2022-04-25,25623.0,23054.0,-13.6,Salaried,Healthcare,5.0,1,1,0,Employer Letter,Verified
VER001340,APP000092,2023-11-30,20012.0,20427.0,0.2,Freelancer,FMCG,14.4,0,1,0,ITR,Partial
VER001341,APP001300,2024-05-13,34380.0,23036.0,-14.9,Salaried,PSU Bank,8.2,1,1,0,Bank Statement,Partial
VER001342,APP012880,2023-01-18,71773.0,56832.0,-8.9,Business Owner,IT Company,2.7,0,0,0,Payslip,Unverified
VER001343,APP009412,2023-03-05,67275.0,63335.0,3.5,Self-Employed,Telecom,23.5,0,0,0,Payslip,Verified
VER001344,APP007937,2022-03-06,165885.0,118213.0,-9.0,Salaried,Retail,8.5,1,1,0,ITR,Verified
VER001345,APP005467,2023-12-08,21089.0,21686.0,-5.2,Self-Employed,Manufacturing,4.8,0,0,0,GST Portal,Verified
VER001346,APP007162,2024-01-19,66782.0,53335.0,-11.5,Self-Employed,FMCG,11.6,0,1,0,Employer Letter,Unverified
VER001347,APP002887,2022-04-30,31644.0,29913.0,-4.7,Self-Employed,FMCG,12.8,0,1,1,Payslip,Verified
VER001348,APP002109,2022-01-29,169062.0,141920.0,-13.2,Self-Employed,Manufacturing,3.4,0,1,1,ITR,Verified
VER001349,APP010352,2022-03-29,76055.0,58599.0,-10.9,Salaried,Telecom,19.3,1,1,0,Payslip,Verified
VER001350,APP014756,2024-06-02,42618.0,29660.0,-13.9,Salaried,PSU Bank,22.8,1,0,0,Bank Statement,Verified
VER001351,APP002221,2024-05-08,89198.0,-71970.0,1.1,Business Owner,FMCG,23.4,0,0,1,Payslip,Verified
VER001352,APP001542,,40463.0,40320.0,5.0,Salaried,Healthcare,23.4,1,1,0,ITR,Verified
VER001353,APP000485,2022-06-17,631463.0,418703.0,-14.5,Salaried,Manufacturing,20.2,1,1,0,Payslip,Verified
VER001354,APP009364,2023-12-18,46902.0,39095.0,-14.6,Salaried,Manufacturing,5.3,1,1,0,Payslip,Verified
VER001355,APP000105,2023-12-16,133194.0,111587.0,-7.2,Salaried,Government,22.3,1,1,0,GST Portal,Verified
VER001356,APP011488,2022-06-29,279189.0,260771.0,2.1,Salaried,IT Company,15.4,1,1,0,Payslip,Verified
VER001357,APP011120,2024-01-26,80695.0,59635.0,-7.5,Business Owner,Manufacturing,12.3,0,1,1,Employer Letter,Verified
VER001358,APP008771,2024-06-01,315765.0,266093.0,4.0,Salaried,Retail,21.5,1,1,0,GST Portal,Verified
VER001359,APP011406,2023-06-11,72093.0,0.0,6.0,Freelancer,Healthcare,4.1,0,0,0,Payslip,Verified
VER001360,APP010188,2023-10-07,556220.0,462981.0,-1.4,Salaried,Education,5.2,1,1,0,Payslip,Verified
VER001361,APP008665,2024-04-25,47499.0,44560.0,2.9,Salaried,Retail,10.9,1,1,0,GST Portal,Partial
VER001362,APP013655,2023-03-22,91045.0,80802.0,7.7,Business Owner,Government,12.7,0,1,1,Bank Statement,Verified
VER001363,APP010535,2022-01-21,50663.0,51428.0,-3.6,Salaried,Retail,11.9,1,0,0,Bank Statement,Partial
VER001364,APP012447,2022-03-27,219890.0,181379.0,2.4,Business Owner,FMCG,10.7,0,0,1,ITR,Verified
VER001365,APP013545,2022-08-07,396653.0,361028.0,7.9,Self-Employed,Manufacturing,1.6,0,1,1,Payslip,Verified
VER001366,APP013026,2022-03-21,16918.0,14450.0,-14.9,Salaried,Startup,21.7,1,0,0,Bank Statement,Verified
VER001367,APP011266,2024-04-03,50781.0,49343.0,-11.9,Salaried,IT Company,6.1,1,0,0,ITR,Verified
VER001368,APP012411,2023-10-19,19986.0,22385.0,9.4,Salaried,FMCG,-1.3,1,1,0,Payslip,Partial
VER001369,APP006802,2024-03-12,40608.0,28774.0,-13.6,Salaried,Retail,21.7,1,1,0,Bank Statement,Failed
VER001370,APP014964,2024-06-23,15232.0,16512.0,7.0,Unemployed,Retail,8.3,0,1,0,Payslip,Partial
VER001371,APP009115,2024-03-06,27366.0,22654.0,-10.1,Self-Employed,Startup,17.2,0,1,1,Payslip,Failed
VER001372,APP013688,2023-03-04,41575.0,30821.0,-11.4,Self-Employed,Manufacturing,16.4,0,0,1,ITR,Unverified
VER001373,APP004327,2023-10-11,64694.0,60878.0,5.7,Business Owner,Telecom,13.6,0,1,0,ITR,Failed
VER001374,APP001318,2024-03-27,54488.0,40239.0,-7.9,Freelancer,Retail,8.3,0,1,0,Payslip,Verified
VER001375,APP001563,2024-03-03,21095.0,17706.0,-10.5,Freelancer,Retail,13.8,0,1,0,Bank Statement,unverfied
VER001376,APP013701,2022-10-14,44373.0,40994.0,-2.5,Freelancer,Manufacturing,13.8,0,1,0,Bank Statement,Failed
VER001377,APP007597,2023-05-29,26954.0,25636.0,-2.7,Salaried,IT Company,9.4,1,1,0,Payslip,Verified
VER001378,APP010501,2024-06-06,60052.0,49631.0,-12.8,Salaried,Startup,19.0,1,1,0,ITR,Verified
VER001379,APP010998,2022-06-19,127474.0,129611.0,2.9,Salaried,Retail,7.6,1,1,0,Payslip,Verified
VER001380,APP001782,2023-01-30,21203.0,-16678.0,-14.0,Self-Employed,Education,14.8,0,0,1,ITR,Verified
VER001381,APP011238,2022-03-22,59548.0,51658.0,-5.0,Salaried,PSU Bank,19.5,1,1,0,ITR,Partial
VER001382,APP012081,2024-05-09,29442.0,35385.0,8.8,Self-Employed,Manufacturing,9.8,0,0,1,Payslip,Verified
VER001383,APP011253,2022-12-26,72068.0,65473.0,-0.6,Self-Employed,Government,-1.8,0,0,1,Bank Statement,Verified
VER001384,APP001786,2024-03-06,77866.0,76147.0,-0.1,Salaried,Retail,2.1,1,1,0,ITR,Verified
VER001385,APP011528,2023-12-21,16975.0,17159.0,7.5,Self-Employed,IT Company,20.1,0,1,0,GST Portal,Verified
VER001386,APP005268,2023-09-11,19379.0,14815.0,-5.1,Salaried,Retail,21.0,1,1,0,Payslip,Verified
VER001387,APP002326,2022-06-15,25165.0,21281.0,9.9,Retired,Startup,12.5,0,1,0,Bank Statement,Verified
VER001388,APP011975,2023-03-14,25662.0,21971.0,10.0,Salaried,Retail,17.3,1,1,0,ITR,Failed
VER001389,APP006982,2022-08-13,120408.0,110200.0,-9.5,Salaried,IT Company,-1.3,1,1,0,ITR,Verified
VER001390,APP009167,2023-04-26,88765.0,68444.0,-4.4,Salaried,Telecom,12.4,1,1,0,Bank Statement,Verified
VER001391,APP007727,2022-04-09,43216.0,43107.0,-2.4,Salaried,Manufacturing,24.5,1,1,0,Payslip,Partial
VER001392,APP010213,2023-10-28,247361.0,209445.0,5.6,Salaried,PSU Bank,15.3,1,1,0,Bank Statement,Verified
VER001393,APP009667,2022-05-15,126787.0,92818.0,-13.8,Salaried,FMCG,9.2,1,1,0,Payslip,Unverified
VER001394,APP002637,2023-08-16,29553.0,33687.0,4.2,Salaried,Startup,7.0,1,1,0,Payslip,Verified
VER001395,APP000151,2023-02-28,182501.0,144220.0,1.0,Salaried,Government,9.8,1,0,0,GST Portal,Verified
VER001396,APP002722,2023/01/04,76602.0,59692.0,-10.3,Freelancer,Manufacturing,1.0,0,0,0,Payslip,Verified
VER001397,APP011542,2022-12-25,66896.0,64607.0,-1.2,Salaried,IT Company,3.5,1,0,0,Payslip,Verified
VER001398,APP002588,2022-10-16,26084.0,18052.0,-11.7,Freelancer,IT Company,23.1,0,1,0,ITR,Verified
VER001399,APP014048,2024-06-05,41259.0,31509.0,-5.8,Salaried,FMCG,1.3,1,0,0,Employer Letter,Unverified
VER001400,APP002582,2023-11-06,21022.0,20297.0,3.6,Salaried,Healthcare,13.7,1,1,1,Employer Letter,Verified
VER001401,APP014942,2023-03-27,53324.0,47185.0,-10.5,Freelancer,Education,3.2,0,1,0,ITR,Failed
VER001402,APP011671,2022-01-08,259636.0,229096.0,-8.9,Salaried,Healthcare,10.6,1,1,0,Bank Statement,Failed
VER001403,APP004117,2023-11-08,70720.0,76354.0,5.7,Salaried,Government,20.4,1,1,0,Payslip,Unverified
VER001404,APP011284,2024-03-26,213058.0,169859.0,2.7,Salaried,Telecom,1.7,1,1,0,ITR,Verified
VER001405,APP014815,2022-03-10,175181.0,160049.0,8.0,Freelancer,Education,10.0,0,1,0,GST Portal,Verified
VER001406,APP000984,2022-06-04,188081.0,163562.0,-7.9,Salaried,Retail,7.1,1,0,0,Bank Statement,Verified
VER001407,APP003505,2023-11-20,92386.0,60942.0,-14.6,Salaried,Education,15.7,0,1,0,Payslip,Verified
VER001408,APP007451,,22850.0,20520.0,-1.4,Salaried,Healthcare,20.8,1,1,0,GST Portal,Unverified
VER001409,APP010413,2022-01-31,94043.0,69254.0,-6.2,Salaried,Government,12.3,1,1,0,Payslip,Verified
VER001410,APP014022,2023-07-31,337704.0,309337.0,1.8,Self-Employed,Education,6.5,0,1,1,GST Portal,Verified
VER001411,APP008173,2023-10-11,14673.0,13663.0,-12.5,Freelancer,Healthcare,13.5,0,1,0,Payslip,Verified
VER001412,APP006497,2023-12-21,77657.0,60026.0,-3.7,Salaried,FMCG,17.9,1,1,0,ITR,Verified
VER001413,APP005438,2024-04-18,184334.0,166575.0,-13.9,Salaried,Government,3.4,0,1,0,Bank Statement,Unverified
VER001414,APP012738,2023-01-26,48567.0,50415.0,-1.8,Business Owner,IT Company,23.5,0,1,1,Bank Statement,Verified
VER001415,APP002634,2023-03-21,27405.0,25544.0,0.1,Business Owner,Education,23.5,0,1,1,ITR,Verified
VER001416,APP009239,2022-04-09,78834.0,74927.0,3.4,Salaried,Startup,16.0,1,1,0,Employer Letter,Verified
VER001417,APP014619,2022-06-05,460615.0,378057.0,-14.8,Freelancer,Education,3.3,0,0,0,Payslip,Verified
VER001418,APP006841,2023-09-04,92365.0,74043.0,-13.8,Self-Employed,Education,4.9,0,1,1,Payslip,Partial
VER001419,APP010825,2022-02-03,70618.0,70319.0,8.3,Business Owner,Manufacturing,18.9,0,0,1,Bank Statement,Unverified
VER001420,APP000118,2022-06-28,61615.0,65492.0,6.5,Retired,Education,14.3,0,0,0,Payslip,Verified
VER001421,APP006317,2023/08/19,26165.0,22454.0,-3.7,Business Owner,IT Company,19.9,0,0,1,Bank Statement,Failed
VER001422,APP006993,2022-07-18,318764.0,298072.0,2.5,Self-Employed,Manufacturing,14.9,0,1,0,GST Portal,Verified
VER001423,APP009526,2023-09-08,21341.0,19782.0,1.0,Salaried,Retail,23.3,1,1,0,ITR,Unverified
VER001424,APP013259,2023-07-27,19284.0,22701.0,8.4,Retired,Education,1.8,0,0,0,Bank Statement,Unverified
