bureau_record_id,applicant_id,bureau_name,pull_date,credit_score,total_accounts,active_accounts,payment_history_pct,credit_utilisation_pct,derogatory_marks,hard_inquiries_6m,oldest_account_yrs,total_credit_limit,outstanding_balance,missed_payments_12m
BUR0005922,APP005130,Equifax,2022-11-04,804,14,6,91.5,23.3,0,6,14.8,418000.0,57400.0,0
BUR0005923,APP005130,CIBIL,2023-04-28,816,18,4,72.8,2.2,1,4,13.4,745000.0,485000.0,1
BUR0005924,APP005131,Experian,2022-10-28,520,17,4,91.5,93.2,0,6,11.0,1611000.0,16800.0,2
BUR0005925,APP005131,EXPERIAN,2023-10-17,520,4,4,75.6,13.6,1,8,15.3,935000.0,450400.0,0
BUR0005926,APP005132,CRIF,2022-05-28,412,16,7,95.3,12.4,0,3,15.6,1733000.0,253800.0,1
BUR0005927,APP005132,CIBIL,2022-12-23,384,8,8,88.9,66.8,2,6,18.0,1654000.0,214200.0,4
BUR0005928,APP005133,Equifax,2023-03-06,612,8,0,90.6,63.6,0,0,3.2,637000.0,197600.0,2
BUR0005929,APP005133,Experian,2023-12-21,619,4,2,97.9,14.1,0,6,1.2,435000.0,65100.0,0
BUR0005930,APP005136,Equifax,2022-05-14,737,15,10,85.9,51.0,4,1,2.7,1644000.0,183500.0,1
BUR0005931,APP005136,CIBIL,2022-12-30,760,11,10,81.8,22.5,0,7,6.7,262000.0,75900.0,1
BUR0005932,APP005137,Experian,2022-02-07,574,8,0,83.5,128.6,1,3,3.0,54000.0,3700.0,0
BUR0005933,APP005137,Equifax,2022-07-06,581,18,7,89.0,39.2,2,7,5.7,1684000.0,160900.0,0
BUR0005934,APP005139,CRIF,2022-06-06,688,11,5,86.9,11.2,0,7,16.3,333000.0,472200.0,0
BUR0005935,APP005141,Experian,2022-05-25,648,16,9,66.7,33.8,1,5,0.6,1611000.0,213000.0,0
BUR0005936,APP005142,CIBIL,2022-03-02,867,14,5,96.5,62.5,0,7,17.1,508000.0,15300.0,1
BUR0005937,APP005142,Experian,2023-01-03,890,14,7,61.0,231.4,0,1,11.8,1937000.0,120100.0,5
BUR0005938,APP005144,Experian,2022-01-25,548,3,3,78.3,1.4,0,5,12.6,1795000.0,10200.0,0
BUR0005939,APP005144,CRIF,2022-04-05,564,14,9,71.0,43.8,0,6,1.3,398000.0,158100.0,1
BUR0005940,APP005145,Equifax,2024-02-25,873,7,5,63.9,8.0,1,6,4.5,846000.0,873147.5069358273,1
BUR0005941,APP005150,CIBIL,2023-01-15,476,6,4,63.9,5.8,0,2,1.6,229000.0,67400.0,4
BUR0005942,APP005150,CIBIL,2023-08-04,449,14,0,61.3,87.4,2,4,4.3,1246000.0,445700.0,0
BUR0005943,APP005151,Experian,2022-09-03,583,11,3,91.8,32.2,0,2,9.0,1473000.0,316600.0,5
BUR0005944,APP005152,CIBIL,2023-11-14,649,20,9,97.3,40.9,0,8,14.5,388000.0,366700.0,2
BUR0005945,APP005154,CRIF,2024-03-03,579,17,3,96.4,10.6,0,5,9.5,571000.0,488600.0,0
BUR0005946,APP005157,CIBIL,2022-08-24,432,13,3,84.2,55.3,0,3,5.6,1591000.0,317100.0,1
BUR0005947,APP005157,CIBIL,2023-05-14,434,3,8,71.4,60.3,2,4,13.8,720000.0,77300.0,0
BUR0005948,APP005157,Equifax,2023-11-21,438,4,2,62.5,13.5,2,1,0.9,1982000.0,186300.0,0
BUR0005949,APP005158,Equifax,2023-09-26,780,13,3,63.6,57.4,1,5,15.9,526000.0,23600.0,2
BUR0005950,APP005158,Equifax,2024-03-27,795,19,6,64.3,38.1,0,6,18.2,552000.0,216500.0,2
BUR0005951,APP005159,Equifax,2022-02-17,557,10,3,91.1,35.0,1,8,3.9,347000.0,51100.0,0
BUR0005952,APP005159,CIBIL,2023-01-12,539,14,1,83.7,12.5,0,7,18.6,1849000.0,287000.0,3
BUR0005953,APP005160,CIBIL,2022-09-21,574,20,5,87.4,35.7,1,0,1.5,1510000.0,94600.0,0
BUR0005954,APP005160,Experian,2023-04-19,558,1,6,68.8,86.9,0,1,10.7,1354000.0,1383992.923103891,1
BUR0005955,APP005160,CIBIL,2023-09-21,543,14,6,95.4,76.1,0,3,9.7,1492000.0,476500.0,3
BUR0005956,APP005162,CIBIL,2023-08-01,436,18,9,82.7,68.0,0,5,10.8,462000.0,56200.0,0
BUR0005957,APP005164,Equifax,2022-01-16,667,18,2,63.3,28.8,2,1,7.6,867000.0,2100.0,4
BUR0005958,APP005164,CIBIL,2022-10-03,666,17,6,99.7,82.4,0,4,5.7,1613000.0,55000.0,1
BUR0005959,APP005165,CIBIL,2022-11-29,556,7,9,62.9,30.7,0,1,14.5,169000.0,428700.0,0
BUR0005960,APP005166,Equifax,2022-07-29,682,4,6,88.4,13.8,0,0,2.3,1192000.0,332000.0,1
BUR0005961,APP005166,Equifax,2023-06-27,696,11,0,97.9,94.3,0,4,0.5,1155000.0,464600.0,0
BUR0005962,APP005166,CIBIL,2023-11-20,725,14,8,71.2,59.3,1,1,14.9,1813000.0,155900.0,0
BUR0005963,APP005167,CIBIL,2022-10-01,765,1,8,93.4,14.7,4,0,4.5,1438000.0,72300.0,5
BUR0005964,APP005168,Equifax,2023-01-26,523,12,3,67.7,26.0,0,3,13.7,1561000.0,1610977.0655755359,0
BUR0005965,APP005169,Experian,2023-06-17,734,16,2,80.1,3.7,0,2,13.4,67000.0,350800.0,4
BUR0005966,APP005171,Experian,2023-01-08,404,1,6,90.9,19.9,0,6,19.8,447000.0,53700.0,1
BUR0005967,APP005174,CIBIL,2023-10-12,426,8,7,82.4,27.9,0,0,8.7,516000.0,55100.0,0
BUR0005968,APP005174,CRIF,2023-12-27,454,20,10,66.5,76.1,2,1,16.0,1709000.0,73900.0,0
BUR0005969,APP005174,Equifax,2024-06-28,452,16,0,90.3,33.2,3,7,19.1,719000.0,766056.4960830045,1
BUR0005970,APP005175,CRIF,2022-07-03,562,11,3,93.7,50.7,0,8,12.4,219000.0,39700.0,2
BUR0005971,APP005175,CIBIL,2023-01-13,541,13,10,99.9,44.5,0,5,6.4,1235000.0,166800.0,0
BUR0005972,APP005176,CIBIL,2024-04-25,684,5,5,77.6,47.0,4,6,10.3,1267000.0,311000.0,2
BUR0005973,APP005177,Equifax,2022-05-06,629,14,10,89.3,25.5,1,7,15.7,1579000.0,485500.0,0
BUR0005974,APP005178,CRIF,2023-07-18,725,7,4,79.9,17.0,3,5,2.8,1663000.0,143600.0,0
BUR0005975,APP005179,Experian,2022-02-18,680,1,2,92.4,65.5,0,2,8.9,1304000.0,114000.0,0
BUR0005976,APP005179,CRIF,2022-05-22,666,10,3,81.8,61.7,3,7,9.3,1553000.0,350900.0,3
BUR0005977,APP005180,CIBIL,2024-02-03,459,2,4,62.0,83.3,1,2,7.7,1396000.0,265200.0,0
BUR0005978,APP005182,CIBIL,2024-03-08,440,4,0,98.8,11.8,1,8,11.4,308000.0,433000.0,0
BUR0005979,APP005182,Experian,2024-05-14,454,16,4,66.3,86.0,4,7,6.1,1945000.0,356000.0,0
BUR0005980,APP005184,Experian,2024-03-05,454,10,1,90.8,0.6,1,5,18.2,1261000.0,90200.0,1
BUR0005981,APP005186,CIBIL,2023-04-06,857,3,10,77.9,52.9,1,5,11.1,954000.0,179400.0,0
BUR0005982,APP005187,CIBIL,2022-05-05,812,5,8,76.9,62.9,1,5,4.1,308000.0,207100.0,2
BUR0005983,APP005187,CRIF,2022-08-30,820,6,1,97.6,83.3,2,0,3.4,501000.0,325700.0,0
BUR0005984,APP005188,Equifax,2023-05-09,897,5,6,85.3,64.9,1,8,4.0,213000.0,327300.0,1
BUR0005985,APP005189,Equifax,2022-01-05,780,8,10,84.9,38.4,1,1,4.4,1726000.0,298200.0,2
BUR0005986,APP005189,Experian,2022-06-26,766,11,0,87.5,40.0,0,1,6.9,297000.0,296200.0,0
BUR0005987,APP005190,CIBIL,2022-03-17,780,17,1,73.3,52.2,0,1,5.8,1811000.0,441900.0,1
BUR0005988,APP005191,CIBIL,2024-04-26,834,12,8,76.2,55.8,1,1,5.0,1300000.0,222800.0,0
BUR0005989,APP005192,Equifax,2024-04-27,517,7,4,69.6,81.1,0,0,8.8,295000.0,162400.0,4
BUR0005990,APP005194,CIBIL,2022-11-06,759,10,10,67.0,12.2,2,4,19.2,1617000.0,296000.0,1
BUR0005991,APP005195,CRIF,2022-10-19,842,12,8,82.4,43.8,0,2,4.2,698000.0,117400.0,0
BUR0005992,APP005195,Equifax,2023-10-18,828,5,0,80.7,65.5,0,3,16.0,776000.0,62700.0,1
BUR0005993,APP005196,CRIF,2024-05-18,416,19,0,67.7,18.3,1,8,6.6,213000.0,411700.0,0
BUR0005994,APP005197,CIBIL,2022-05-05,636,2,7,81.1,26.0,0,8,7.6,1656000.0,131500.0,2
BUR0005995,APP005197,Experian,2022-11-18,615,4,7,66.9,70.9,0,6,9.3,194000.0,223400.0,0
BUR0005996,APP005198,CIBIL,2023-07-18,414,6,4,89.1,71.0,2,8,7.9,839000.0,440200.0,0
BUR0005997,APP005199,CRIF,2022-10-24,512,14,7,71.4,53.8,3,8,7.4,1129000.0,330800.0,1
BUR0005998,APP005200,Experian,2023-03-17,717,19,8,69.2,83.0,0,3,8.7,703000.0,378600.0,1
BUR0005999,APP005201,Equifax,2024-01-05,557,9,1,70.3,67.7,0,2,13.9,1106000.0,481200.0,0
BUR0006000,APP005201,Equifax,2024-03-27,578,12,4,68.9,94.4,0,2,17.7,1553000.0,100300.0,1
BUR0006001,APP005201,CRIF,2024-06-05,579,12,10,64.8,22.0,0,5,13.4,1136000.0,169100.0,1
BUR0006002,APP005203,Equifax,2024-03-18,721,2,4,74.6,94.5,0,7,13.5,536000.0,417000.0,3
BUR0006003,APP005204,CRIF,2024-06-13,592,2,6,86.9,78.5,0,4,13.7,1107000.0,267700.0,2
BUR0006004,APP005206,CRIF,2024-06-02,699,3,4,65.9,48.7,3,2,11.2,1472000.0,259600.0,0
BUR0006005,APP005208,CIBIL,2023-11-06,890,17,3,88.0,86.1,0,6,1.7,617000.0,458400.0,0
BUR0006006,APP005209,CRIF,2023-07-13,746,20,6,91.5,50.2,2,2,13.4,1421000.0,162800.0,5
BUR0006007,APP005210,CIBIL,2023-12-16,577,4,2,67.0,45.2,2,4,2.7,1169000.0,399300.0,0
BUR0006008,APP005214,Experian,2023-01-23,470,4,0,67.0,41.8,0,3,16.8,424000.0,79700.0,2
BUR0006009,APP005215,CIBIL,2024-02-03,771,9,8,64.2,89.6,1,2,9.5,745000.0,783071.7208023027,0
BUR0006010,APP005216,Experian,2023-02-13,780,15,10,74.7,77.9,0,7,2.7,543000.0,397400.0,0
BUR0006011,APP005218,CRIF,2023-01-28,420,7,2,73.2,37.6,0,6,3.7,238000.0,365800.0,0
BUR0006012,APP005219,Equifax,2022-02-09,504,18,4,72.4,83.5,0,2,18.6,1643000.0,26400.0,0
BUR0006013,APP005220,Equifax,2022-10-10,515,4,4,96.5,54.0,0,8,1.7,1341000.0,322600.0,3
BUR0006014,APP005222,CIBIL,2023-05-19,438,20,10,73.2,72.0,0,6,13.4,493000.0,143800.0,0
BUR0006015,APP005222,CIBIL,2023-10-13,451,8,8,72.4,45.5,1,7,5.6,1318000.0,149900.0,0
BUR0006016,APP005224,Equifax,2024-05-03,743,20,7,70.8,12.1,1,8,12.4,1890000.0,99000.0,2
BUR0006017,APP005225,CRIF,2023-11-16,672,6,9,90.1,17.2,0,3,14.9,1349000.0,280900.0,0
BUR0006018,APP005225,Equifax,2024-04-29,650,6,9,61.7,41.7,0,8,7.0,386000.0,483800.0,3
BUR0006019,APP005226,CIBIL,2022-02-09,681,16,5,84.5,13.6,0,0,10.3,656000.0,382600.0,2
BUR0006020,APP005226,CRIF,2022-07-21,676,1,4,73.4,58.1,0,6,3.0,970000.0,218300.0,3
BUR0006021,APP005227,Experian,2022-11-06,780,17,5,77.4,88.5,0,0,8.8,813000.0,280300.0,1
BUR0006022,APP005229,CRIF,2022-05-07,419,1,3,66.2,36.6,0,6,13.7,1637000.0,252800.0,0
BUR0006023,APP005230,CIBIL,2023-12-08,789,19,3,71.3,17.4,0,1,1.5,1606000.0,34300.0,2
BUR0006024,APP005230,CRIF,2024-05-21,788,7,0,64.7,82.5,1,4,13.3,989000.0,478200.0,0
BUR0006025,APP005231,CIBIL,2022-01-30,429,20,5,95.6,84.3,1,2,10.6,1331000.0,251100.0,0
BUR0006026,APP005231,Experian,2022-07-15,450,5,1,92.3,72.1,0,8,8.8,1915000.0,451400.0,0
BUR0006027,APP005233,CRIF,2024-04-17,426,8,8,76.4,33.5,1,6,12.7,735000.0,344800.0,0
BUR0006028,APP005235,CIBIL,2024-02-06,813,5,3,85.3,78.3,2,7,12.5,836000.0,440800.0,2
BUR0006029,APP005236,Experian,2023-03-21,670,15,7,91.6,78.2,0,0,16.5,737000.0,264700.0,0
BUR0006030,APP005237,Equifax,2022-04-25,559,17,6,98.3,20.6,0,5,2.3,498000.0,481300.0,0
BUR0006031,APP005237,CIBIL,2023-01-06,584,7,9,70.1,60.1,1,3,14.4,1669000.0,378200.0,0
BUR0006032,APP005238,Experian,2023-02-05,739,16,9,87.6,31.9,0,3,3.1,1626000.0,1641343.5188405863,1
BUR0006033,APP005238,CRIF,2023-08-28,716,15,3,75.0,18.1,0,0,1.3,1347000.0,383900.0,2
BUR0006034,APP005238,CRIF,2023-11-10,694,15,3,88.5,48.7,0,3,19.1,51000.0,43300.0,1
BUR0006035,APP005239,Experian,2024-03-17,844,12,9,114.2,86.6,3,0,8.4,1827000.0,257400.0,0
BUR0006036,APP005239,Experian,2024-06-12,854,2,5,76.2,17.9,4,3,6.3,1147000.0,184100.0,1
BUR0006037,APP005243,CIBIL,2023-05-11,454,7,0,99.2,35.2,0,4,12.8,1308000.0,65600.0,2
BUR0006038,APP005243,CRIF,2023-09-30,432,17,7,71.8,11.9,1,0,4.1,864000.0,37000.0,2
BUR0006039,APP005244,CRIF,2023-01-11,670,3,6,76.6,23.0,1,4,17.8,1932000.0,131900.0,0
BUR0006040,APP005245,CRIF,2023-05-03,664,3,4,70.6,208.5,1,3,15.0,415000.0,359200.0,0
BUR0006041,APP005247,CIBIL,2022-04-28,646,14,0,68.8,89.1,-1,1,5.3,259000.0,490800.0,1
BUR0006042,APP005247,CIBIL,2023-03-11,641,20,5,64.4,74.0,1,5,13.5,84000.0,239400.0,2
BUR0006043,APP005248,Equifax,2023-04-13,823,9,4,73.0,29.6,0,0,16.1,260000.0,422500.0,1
BUR0006044,APP005249,Experian,2024-03-17,440,17,6,68.7,0.7,3,4,19.5,1022000.0,298000.0,2
BUR0006045,APP005250,Experian,2023-11-29,795,2,7,90.4,11.4,0,6,1.5,1212000.0,94900.0,0
BUR0006046,APP005253,CRIF,2022-10-08,427,10,10,81.6,48.8,0,6,18.7,1214000.0,81700.0,1
BUR0006047,APP005253,CRIF,2023-09-12,421,2,10,68.6,62.3,0,5,18.0,1605000.0,9700.0,3
BUR0006048,APP005253,CRIF,2024-05-17,440,5,5,83.0,78.0,2,4,11.1,497000.0,55800.0,2
BUR0006049,APP005259,CRIF,2022-05-28,759,16,5,88.9,49.3,0,0,5.7,747000.0,383600.0,1
BUR0006050,APP005259,CIBIL,2022-12-02,765,15,0,76.4,7.6,0,3,3.1,297000.0,93400.0,1
BUR0006051,APP005260,Experian,2023-10-13,589,16,9,72.7,95.0,0,1,5.7,531000.0,409100.0,0
BUR0006052,APP005260,CIBIL,2024-05-19,615,9,3,85.0,93.5,2,8,18.8,438000.0,249700.0,0
BUR0006053,APP005263,CIBIL,2022-10-03,654,1,8,83.4,51.2,0,1,17.5,570000.0,405200.0,5
BUR0006054,APP005263,Experian,2023-08-10,645,19,10,99.3,35.8,0,3,0.8,1497000.0,466000.0,0
BUR0006055,APP005263,Equifax,2023-12-27,628,4,0,75.3,85.8,0,7,3.2,1516000.0,422800.0,2
BUR0006056,APP005265,CRIF,2022-04-29,555,8,0,80.7,19.7,3,1,5.0,1216000.0,48500.0,2
BUR0006057,APP005267,CIBIL,2024-02-29,782,7,6,65.5,83.5,0,5,20.0,1929000.0,137200.0,0
BUR0006058,APP005268,CRIF,2023-09-11,412,13,1,91.3,41.0,1,1,18.4,1011000.0,150900.0,0
BUR0006059,APP005268,Equifax,2024-03-03,423,9,3,75.0,20.0,1,4,17.9,1830000.0,312000.0,0
BUR0006060,APP005270,CRIF,2023-09-16,438,4,7,81.1,78.6,0,4,19.7,1517000.0,177600.0,1
BUR0006061,APP005271,CRIF,2024-05-06,435,8,2,81.5,8.7,1,4,18.4,1109000.0,149900.0,2
BUR0006062,APP005273,Experian,2022-06-06,830,19,4,88.1,68.2,0,6,10.9,1385000.0,311400.0,0
BUR0006063,APP005273,Experian,2023-01-20,844,9,2,60.7,35.6,0,4,6.9,1271000.0,303500.0,0
BUR0006064,APP005274,CIBIL,2023-06-25,689,2,9,60.9,68.8,2,1,15.7,348000.0,237900.0,5
BUR0006065,APP005274,CRIF,2024-03-18,676,9,6,82.8,82.5,0,6,1.5,114000.0,85200.0,2
BUR0006066,APP005275,Experian,2023-10-23,517,10,6,60.4,46.1,0,5,7.3,1845000.0,388300.0,2
BUR0006067,APP005276,CRIF,2024-02-04,417,10,4,84.0,50.0,0,6,9.8,231000.0,483300.0,2
BUR0006068,APP005277,Experian,2023-05-22,769,20,9,86.6,70.2,1,2,3.1,121000.0,406600.0,1
BUR0006069,APP005277,CIBIL,2024-01-22,794,12,7,86.9,31.8,0,3,4.2,1792000.0,104400.0,1
BUR0006070,APP005278,Equifax,2022-11-18,652,3,10,94.0,34.2,0,3,5.6,1136000.0,17900.0,0
BUR0006071,APP005280,Equifax,2022-09-01,487,13,5,96.6,67.7,0,8,8.0,1237000.0,496700.0,0
BUR0006072,APP005280,CIBIL,2022-12-31,494,7,3,60.9,15.7,0,4,6.7,1049000.0,304300.0,4
BUR0006073,APP005280,CIBIL,2023-04-08,485,3,1,94.1,78.3,0,8,1.8,1928000.0,194100.0,1
BUR0006074,APP005280,CIBIL,2023-11-27,471,3,10,82.5,51.7,1,5,12.1,374000.0,189300.0,1
BUR0006075,APP005281,Experian,2022-11-12,889,11,5,86.5,63.4,1,7,10.8,574000.0,170400.0,3
BUR0006076,APP005281,Equifax,2023-08-12,900,2,6,94.2,2.4,1,7,11.3,694000.0,184500.0,0
BUR0006077,APP005281,CIBIL,2024-01-02,894,6,3,62.7,66.1,3,0,5.5,1550000.0,367400.0,0
BUR0006078,APP005282,CIBIL,2023-08-24,655,11,10,61.7,31.9,2,7,13.5,1505000.0,369500.0,0
BUR0006079,APP005283,CRIF,2023-08-20,865,4,4,65.6,88.8,0,3,16.4,1152000.0,392900.0,2
BUR0006080,APP005283,CIBIL,2024-05-18,885,14,2,60.7,48.0,0,1,5.4,1210000.0,4000.0,0
BUR0006081,APP005286,CIBIL,2022-01-28,510,18,7,92.9,68.7,1,0,6.3,745000.0,384600.0,0
BUR0006082,APP005286,Equifax,,500,9,8,84.1,29.6,0,2,16.1,1694000.0,378700.0,0
BUR0006083,APP005287,CRIF,2022-09-16,792,3,7,98.8,152.3,2,4,5.0,1669000.0,296000.0,0
BUR0006084,APP005289,CRIF,2023-01-21,773,15,6,95.8,9.7,3,8,3.6,1275000.0,67300.0,3
BUR0006085,APP005289,Experian,2023-07-02,803,8,1,70.9,78.4,0,5,14.8,628000.0,181100.0,3
BUR0006086,APP005290,CRIF,2024-03-08,828,2,3,85.3,92.8,0,1,2.1,711000.0,724590.0273630291,2
BUR0006087,APP005293,CIBIL,2023-06-27,671,8,2,90.6,39.7,0,8,14.1,1363000.0,208300.0,0
BUR0006088,APP005293,CIBIL,,643,8,2,83.2,68.6,0,3,20.0,1006000.0,208400.0,0
BUR0006089,APP005294,Experian,2023-07-25,787,19,20,78.4,86.0,0,5,19.0,178000.0,443000.0,2
BUR0006090,APP005294,CRIF,2023-11-22,766,4,8,79.9,76.2,3,4,18.0,1278000.0,375000.0,0
BUR0006091,APP005295,CIBIL,2022-04-03,616,5,2,87.9,94.5,4,2,15.0,1113000.0,276000.0,1
BUR0006092,APP005295,Equifax,2022-12-23,598,7,10,95.9,52.2,1,0,12.8,1930000.0,18700.0,0
BUR0006093,APP005296,CIBIL,2023-07-30,786,15,7,78.3,44.2,3,2,12.0,1216000.0,152800.0,3
BUR0006094,APP005298,CRIF,2023-03-01,477,10,7,62.9,57.0,0,5,7.0,1112000.0,2100.0,0
BUR0006095,APP005299,CRIF,2022-03-18,567,17,5,95.2,80.0,1,7,10.8,1348000.0,237500.0,0
BUR0006096,APP005300,CIBIL,2023-08-06,400,1,9,89.8,69.5,0,6,0.8,683000.0,179900.0,1
BUR0006097,APP005303,CIBIL,2024-06-12,709,17,10,72.7,83.3,4,4,17.8,1724000.0,219000.0,0
BUR0006098,APP005305,Experian,2024-03-10,735,12,8,96.5,75.6,2,2,12.0,161000.0,282500.0,1
BUR0006099,APP005306,CRIF,2024-02-28,677,8,11,88.0,69.4,0,6,2.1,383000.0,295000.0,0
BUR0006100,APP005308,CRIF,2022-01-27,499,19,3,75.0,22.2,0,5,10.2,1058000.0,402000.0,0
BUR0006101,APP005308,CIBIL,2022-09-07,495,19,10,63.4,84.0,1,3,5.9,1116000.0,121600.0,4
BUR0006102,APP005309,Experian,2022-11-23,560,5,4,87.4,67.0,3,4,4.7,1700000.0,299700.0,1
BUR0006103,APP005309,Equifax,2023-03-06,543,20,3,78.4,78.6,-2,1,3.0,1620000.0,132600.0,0
BUR0006104,APP005310,CRIF,2023-08-10,706,1,10,86.1,21.5,1,5,11.9,229000.0,295800.0,2
BUR0006105,APP005310,CIBIL,2024-01-08,687,17,1,67.8,55.8,1,1,18.6,1815000.0,74200.0,0
BUR0006106,APP005311,Experian,2023-03-27,470,11,1,74.1,77.8,1,3,10.2,458000.0,459800.0,0
BUR0006107,APP005313,CIBIL,2024-04-20,477,10,6,96.7,73.0,3,4,9.2,1647000.0,464700.0,1
BUR0006108,APP005314,Equifax,2022-01-16,668,16,7,97.6,58.1,0,2,3.1,1944000.0,411200.0,1
BUR0006109,APP005315,CIBIL,2023-12-31,831,13,7,75.9,13.2,2,6,16.1,1484000.0,28800.0,1
BUR0006110,APP005315,CRIF,2024-03-01,835,6,0,67.2,85.8,3,4,8.8,1876000.0,113500.0,0
BUR0006111,APP005318,Equifax,2023-06-12,478,12,2,83.4,26.3,2,6,13.7,1385000.0,465400.0,0
BUR0006112,APP005319,Equifax,2022-09-17,811,6,0,65.6,0.0,3,8,19.1,611000.0,251500.0,1
BUR0006113,APP005320,CIBIL,2023-04-23,668,4,1,67.9,6.2,1,7,3.7,902000.0,302500.0,0
BUR0006114,APP005321,Equifax,2022-01-13,514,16,4,61.0,51.7,0,8,14.2,659000.0,425700.0,0
BUR0006115,APP005322,Experian,2023-06-17,822,4,8,85.3,50.6,0,1,10.0,1884000.0,478500.0,2
BUR0006116,APP005325,CRIF,2022-10-22,488,8,5,69.5,45.7,0,6,3.6,458000.0,363100.0,0
BUR0006117,APP005325,CIBIL,2023-05-12,485,10,2,65.6,87.4,0,4,18.4,866000.0,428900.0,0
BUR0006118,APP005326,CIBIL,2024-01-02,660,9,8,97.7,5.9,1,3,4.7,1312000.0,287500.0,0
BUR0006119,APP005327,CIBIL,2022-05-10,652,5,0,78.7,36.9,0,8,19.7,74000.0,152300.0,0
BUR0006120,APP005328,CIBIL,2023-10-15,730,1,6,65.7,33.2,0,3,1.6,132000.0,233400.0,3
BUR0006121,APP005328,CRIF,2024-03-01,735,4,1,65.6,6.8,0,1,3.8,375000.0,302800.0,2
BUR0006122,APP005329,CIBIL,2024-05-21,596,10,7,84.0,58.6,0,7,8.9,1044000.0,98400.0,3
BUR0006123,APP005331,Experian,2023-09-07,434,12,8,90.3,77.9,1,1,0.9,232000.0,22100.0,0
BUR0006124,APP005333,Equifax,2023-07-25,409,6,6,68.6,79.1,0,6,7.0,500000.0,286100.0,0
BUR0006125,APP005333,CRIF,2024-01-31,411,13,3,107.6,60.3,0,0,16.4,127000.0,4600.0,0
BUR0006126,APP005334,Experian,2024-05-16,763,9,10,94.0,82.7,0,2,7.9,802000.0,231400.0,0
BUR0006127,APP005335,CRIF,2024-04-09,820,17,1,91.7,83.1,0,1,15.9,1055000.0,420400.0,1
BUR0006128,APP005335,Experian,2024-06-14,9999,12,10,67.4,4.7,3,3,2.3,1285000.0,364900.0,0
BUR0006129,APP005336,Equifax,2022-12-06,590,8,0,68.1,32.3,0,5,1.4,1909000.0,355800.0,3
BUR0006130,APP005336,Equifax,2023-12-02,597,5,3,83.6,46.9,0,6,6.7,666000.0,678557.4698718245,0
BUR0006131,APP005337,CIBIL,2023-09-20,702,10,0,71.7,94.1,1,2,10.3,1363000.0,41400.0,2
BUR0006132,APP005340,Equifax,2022-02-01,711,12,5,93.6,9.2,0,4,3.7,1332000.0,398300.0,0
BUR0006133,APP005341,Experian,2022-11-06,760,2,1,98.2,61.2,0,0,2.6,1106000.0,489500.0,1
BUR0006134,APP005341,Equifax,2023-07-16,777,16,5,61.1,88.0,0,3,9.2,351000.0,420800.0,4
BUR0006135,APP005341,CIBIL,2024-02-06,751,7,2,74.3,5.7,0,6,14.7,748000.0,163400.0,0
BUR0006136,APP005342,Experian,2022-05-14,436,8,9,83.8,58.4,0,3,15.6,1046000.0,53200.0,4
BUR0006137,APP005342,Equifax,2023-05-06,423,3,6,96.2,39.4,0,6,12.8,1547000.0,129200.0,0
BUR0006138,APP005344,Equifax,2024-01-06,523,9,0,69.5,14.7,0,3,8.7,153000.0,260400.0,0
BUR0006139,APP005345,Equifax,2022-06-06,0,1,7,88.4,46.4,2,7,6.5,1201000.0,98700.0,1
BUR0006140,APP005345,CIBIL,2023-01-11,423,20,3,83.8,0.0,0,3,9.7,1808000.0,6300.0,2
BUR0006141,APP005345,CRIF,2023-04-11,9999,20,1,86.7,4.7,2,1,14.6,129000.0,196600.0,0
BUR0006142,APP005346,CRIF,2022-01-27,597,5,7,76.2,94.6,1,6,9.4,1437000.0,1477874.9770275329,0
BUR0006143,APP005346,Equifax,2022-07-03,621,1,6,76.9,72.0,1,7,14.5,559000.0,461000.0,1
BUR0006144,APP005346,CRIF,2023-01-24,613,9,0,77.8,51.5,0,0,11.8,1044000.0,440700.0,5
BUR0006145,APP005347,Equifax,2023-05-31,561,16,9,99.3,241.0,2,8,10.2,1737000.0,482600.0,0
BUR0006146,APP005347,CIBIL,2024-05-26,549,1,10,70.5,41.1,0,1,0.8,1108000.0,443700.0,0
BUR0006147,APP005348,CRIF,2022-04-01,647,8,5,91.9,20.4,0,3,16.4,506000.0,329800.0,1
BUR0006148,APP005348,CIBIL,2022-10-22,672,9,6,90.3,87.4,2,4,11.8,114000.0,238000.0,0
BUR0006149,APP005351,CIBIL,2022-12-25,454,11,1,76.8,73.7,2,8,16.6,394000.0,277500.0,0
BUR0006150,APP005351,CRIF,2023-08-15,429,19,1,93.9,60.2,1,6,1.4,687000.0,272000.0,1
BUR0006151,APP005352,CIBIL,2022-03-06,404,20,4,61.7,80.8,1,0,17.3,75000.0,450200.0,3
BUR0006152,APP005353,CIBIL,2023-08-05,460,12,0,81.3,27.8,0,2,12.7,827000.0,429300.0,3
BUR0006153,APP005353,CIBIL,2024-02-29,472,18,2,74.3,80.5,1,0,11.7,286000.0,326200.0,0
BUR0006154,APP005354,Equifax,2022-07-03,831,15,7,77.5,70.6,1,2,15.1,97000.0,400200.0,0
BUR0006155,APP005354,Equifax,2023-05-31,849,4,1,80.6,9.0,2,5,14.6,421000.0,364900.0,0
BUR0006156,APP005354,Experian,2024-05-19,849,3,6,65.0,88.7,0,4,9.1,141000.0,449700.0,1
BUR0006157,APP005355,CIBIL,2024-01-10,775,17,7,76.9,9.2,0,1,15.2,1380000.0,281900.0,1
