application_id,applicant_id,application_date,product_type,loan_purpose,loan_amount,declared_income,employment_type,employer_category,credit_score,debt_to_income,interest_rate,decision,decision_date,loan_tenure_months,city,age
LNA0001614,APP001283,2023-10-17,Auto Loan,Personal,-91000.0,85473.0,Unemployed,IT Company,638,2.3,17.43,Declined,2023-10-26,84,Delhi,64
LNA0001615,APP001284,2023-01-04,Auto Loan,Business,75000.0,96751.0,Self-Employed,Manufacturing,510,1.4,19.47,Approved,2023-01-14,120,Ahmedabad,21
LNA0001616,APP001285,2023-04-02,Credit Card,Education,3856000.0,65812.0,Salaried,Telecom,811,119.4,15.59,Approved,2023-04-06,48,Pune,39
LNA0001617,APP001285,2023-09-19,Business Loan,Medical,392000.0,62724.0,Salaried,Telecom,811,12.1,14.36,Withdrawn,2023-09-22,48,Pune,39
LNA0001618,APP001286,2023-12-01,Credit Card,Business,89000.0,28822.0,Salaried,Healthcare,363,5.8,22.24,Pending,2023-12-13,180,Delhi,51
LNA0001619,APP001287,2024-04-15,Home Loan,Debt Consolidation,4424000.0,81400.0,Salaried,Manufacturing,849,98.9,14.6,Approved,2024-04-27,36,Ahmedabad,34
LNA0001620,APP001288,2022-03-16,Home Loan,Medical,184000.0,78861.0,Salaried,PSU Bank,624,4.0,17.07,Declined,2022-03-27,84,Mumbai,54
LNA0001621,APP001289,2023-02-11,Personal Loan,Vehicle,809000.0,64403.0,Salaried,Telecom,605,22.4,17.1,Declined,2023-02-24,48,Delhi,53
LNA0001622,APP001290,2023-08-27,Business Loan,Vehicle,128000.0,,Salaried,Telecom,784,1.6,14.34,Pending,2023-09-07,24,Mumbai,64
LNA0001623,APP001290,2023-12-10,Credit Card,Personal,546000.0,146114.0,Salaried,Telecom,784,6.7,14.81,Approved,2023-12-20,84,Mumbai,64
LNA0001624,APP001291,2022-03-10,Home Loan,Personal,123000.0,34237.0,Salaried,Education,614,6.9,17.53,Pending,2022-03-18,180,Delhi,34
LNA0001625,APP001292,2022-06-22,Credit Card,Vehicle,180000.0,65708.0,Salaried,Government,538,205.53623724600902,19.17,Declined,2022-06-25,48,Pune,39
LNA0001626,APP001292,2023-04-09,Auto Loan,Personal,100000.0,68154.0,Salaried,Government,538,2.9,20.06,Pending,2023-04-20,60,Pune,39
LNA0001627,APP001293,2024-05-11,Home Loan,Business,516000.0,187348.0,Salaried,Education,376,4.3,21.52,Declined,2024-05-12,36,Chennai,22
LNA0001628,APP001294,2022-07-30,Home Loan,Medical,92000.0,24705.0,Salaried,Retail,837,7.1,15.2,Approved,2022-08-02,12,Bangalore,32
LNA0001629,APP001295,2022-08-04,Auto Loan,Education,162000.0,39856.0,Salaried,Healthcare,304,8.3,24.57,Declined,2022-08-07,120,Ahmedabad,34
LNA0001630,APP001295,2023-05-25,Home Loan,Medical,191000.0,38759.0,Salaried,Healthcare,304,9.8,23.21,Declined,2023-05-31,48,Ahmedabad,34
LNA0001631,APP001296,2023-03-29,Business Loan,Personal,1462000.0,32581.0,Self-Employed,IT Company,535,78.9,20.24,Declined,2023-04-02,12,Ahmedabad,29
LNA0001632,APP001296,2024-03-19,Personal Loan,Education,70000.0,36291.0,Self-Employed,IT Company,-1,3.8,20.49,Declined,2024-03-26,84,Ahmedabad,29
LNA0001633,APP001297,2023-09-14,Credit Card,Personal,2347000.0,50689.0,Self-Employed,IT Company,609,74.8,17.83,Declined,2023-09-19,60,Ahmedabad,48
LNA0001634,APP001298,2022-10-05,Credit Card,Personal,409000.0,33600.0,Unemployed,Government,808,25.8,13.21,Declined,2022-10-17,120,Delhi,57
LNA0001635,APP001299,2023-07-18,Auto Loan,Vehicle,71000.0,32857.0,Freelancer,FMCG,809,3.3,14.79,Approved,2023-07-21,84,Chennai,58
LNA0001636,APP001300,2024-05-13,Home Loan,Medical,425000.0,32246.0,Salaried,PSU Bank,429,26.2,20.71,Declined,2024-05-22,24,Kolkata,47
LNA0001637,APP001301,2023-01-05,Personal Loan,Vehicle,721000.0,29640.0,Self-Employed,IT Company,617,37.1,17.62,Declined,2023-01-08,120,Ahmedabad,32
LNA0001638,APP001301,2023-11-15,Personal Loan,Personal,799000.0,35975.0,Self-Employed,IT Company,617,41.1,18.83,Approved,2023-11-27,48,Ahmedabad,32
LNA0001639,APP001302,2022-12-17,Business Loan,Business,158000.0,182268.0,Self-Employed,Education,686,1.8,16.57,Withdrawn,2022-12-19,48,Hyderabad,62
LNA0001640,APP001303,2023-12-18,Home Loan,Education,169000.0,98632.0,Business Owner,Manufacturing,359,2.9,24.67,Declined,2023-12-30,60,Pune,40
LNA0001641,APP001304,2022-03-03,Credit Card,Education,1284000.0,53448.0,Self-Employed,IT Company,524,40.5,21.38,Withdrawn,2022-03-13,24,Ahmedabad,30
LNA0001642,APP001305,2023-07-04,Business Loan,Medical,163000.0,534801.0,Salaried,Retail,456,0.6,20.19,Declined,2023-07-06,48,Kolkata,50
LNA0001643,APP001306,2023-04-14,Credit Card,Home Purchase,3062000.0,32590.0,Self-Employed,Retail,857,194.9,12.96,Approved,2023-04-25,36,Kolkata,46
LNA0001644,APP001307,2024-06-21,Auto Loan,Business,247000.0,23270.0,Business Owner,Retail,461,18.0,22.53,Declined,2024-07-04,24,Hyderabad,48
LNA0001645,APP001308,2022-01-29,Credit Card,Medical,327000.0,25776.0,Business Owner,Startup,426,21.1,22.35,Declined,2022-02-12,24,Ahmedabad,56
LNA0001646,APP001309,2022-01-09,Credit Card,Home Purchase,614000.0,60246.0,Self-Employed,Startup,894,16.4,13.55,Approved,2022-01-22,240,Bangalore,62
LNA0001647,APP001310,2023-03-16,Business Loan,Home Purchase,366000.0,536049.0,Freelancer,Education,733,1.4,16.45,Approved,2023-03-19,12,Chennai,52
LNA0001648,APP001311,2024-06-13,Personal Loan,Business,165000.0,68327.0,Self-Employed,IT Company,489,4.5,21.55,Declined,2024-06-24,84,Hyderabad,41
LNA0001649,APP001312,2022-10-23,Business Loan,Education,460000.0,59877.0,Salaried,Education,680,13.0,16.15,Declined,2022-11-01,12,Delhi,61
LNA0001650,APP001313,2023-06-08,Credit Card,Debt Consolidation,3090000.0,279937.0,Salaried,Retail,542,17.5,18.92,Pending,2023-06-18,12,Mumbai,34
LNA0001651,APP001314,2023-10-29,Home Loan,Home Purchase,2953000.0,159956.0,Salaried,PSU Bank,386,32.5,23.45,Pending,2023-10-30,84,Hyderabad,64
LNA0001652,APP001315,2022-01-02,Auto Loan,Business,825000.0,131458.0,Self-Employed,Startup,743,12.5,15.64,Approved,2022-01-07,24,Ahmedabad,49
LNA0001653,APP001315,2022-05-15,Personal Loan,Vehicle,516000.0,102348.0,Self-Employed,Startup,743,7.8,16.8,Declined,2022-05-23,24,Ahmedabad,49
LNA0001654,APP001316,2023-06-23,Credit Card,Vehicle,373000.0,127260.0,Salaried,Government,583,5.5,18.37,Declined,2023-07-07,180,Pune,45
LNA0001655,APP001316,2024-05-09,Personal Loan,Vehicle,187000.0,145552.0,Salaried,Government,583,2.7,20.33,Approved,2024-05-15,36,Pune,45
LNA0001656,APP001317,2023-07-19,Business Loan,Business,276000.0,23519.0,Business Owner,Startup,429,21.4,22.06,Declined,2023-07-26,36,Mumbai,32
LNA0001657,APP001318,2024-03-27,Home Loan,Debt Consolidation,4232000.0,49587.0,Freelancer,Retail,838,161.4,13.72,Approved,2024-03-31,12,Ahmedabad,65
LNA0001658,APP001318,2024-06-12,Home Loan,Personal,4711000.0,50824.0,Freelancer,Retail,838,179.7,13.84,Approved,2024-06-26,240,Ahmedabad,65
LNA0001659,APP001319,2022-02-17,Business Loan,Business,184000.0,153115.0,Salaried,Healthcare,535,2.6,18.37,Declined,2022-02-25,12,Ahmedabad,56
LNA0001660,APP001320,2023-12-24,Business Loan,Vehicle,917000.0,34227.0,Retired,Manufacturing,334,55.8,23.65,Declined,2024-01-01,48,Ahmedabad,21
LNA0001661,APP001321,2022-11-06,Home Loan,Education,85000.0,75077.0,Self-Employed,Startup,836,2.1,13.83,Declined,2022-11-09,84,Delhi,61
LNA0001662,APP001321,2023-09-20,Auto Loan,Medical,195000.0,67485.0,Self-Employed,Startup,836,4.9,14.71,Approved,2023-10-02,12,Delhi,61
LNA0001663,APP001321,2024-05-02,Business Loan,Medical,146000.0,63225.0,Self-Employed,Startup,836,3.7,12.72,Approved,2024-05-09,12,Delhi,61
LNA0001664,APP001322,2023-02-05,Auto Loan,Education,193000.0,28720.0,Business Owner,Government,501,12.5,20.49,Withdrawn,2023-02-19,240,Mumbai,27
LNA0001665,APP001323,2023-08-24,Business Loan,Education,308000.0,440668.0,Salaried,Healthcare,782,1.2,13.84,Approved,2023-08-25,24,Hyderabad,37
LNA0001666,APP001324,2023-02-16,Personal Loan,Medical,2189000.0,52104.0,Salaried,PSU Bank,579,67.8,20.22,Pending,2023-03-01,60,Ahmedabad,57
LNA0001667,APP001325,2023-06-18,Home Loan,Business,188000.0,19550.0,Salaried,Manufacturing,352,19.4,24.07,Declined,2023-06-30,240,Kolkata,35
LNA0001668,APP001326,2022-09-04,Business Loan,Business,173000.0,22631.0,Self-Employed,Education,544,285.44253522123586,20.81,Declined,2022-09-09,24,Kolkata,53
LNA0001669,APP001327,2024-05-21,Auto Loan,Medical,373000.0,488027.0,Retired,Healthcare,594,1.6,18.46,Declined,2024-06-02,240,Kolkata,21
LNA0001670,APP001328,2024-04-13,Credit Card,Vehicle,4098000.0,89343.0,Freelancer,Retail,561,97.2,20.49,Declined,2024-04-17,180,Ahmedabad,46
LNA0001671,APP001329,2023-05-14,Home Loan,Home Purchase,453000.0,78773.0,Salaried,Startup,625,10.5,18.17,Declined,2023-05-16,120,Hyderabad,33
LNA0001672,APP001329,2023-10-05,Credit Card,Personal,121000.0,67681.0,Salaried,Startup,625,236.80567515432716,19.44,Declined,2023-10-18,84,Hyderabad,33
LNA0001673,APP001330,2024-01-09,Credit Card,Vehicle,80000.0,52560.0,Business Owner,IT Company,529,2.3,21.0,Declined,2024-01-18,12,Chennai,32
LNA0001674,APP001331,2024-01-04,Business Loan,Business,107000.0,55415.0,Salaried,FMCG,662,3.5,16.11,Declined,2024-01-11,180,Hyderabad,110
LNA0001675,APP001332,2022-09-24,Business Loan,Business,1459000.0,47802.0,Self-Employed,Healthcare,560,46.2,19.97,Pending,2022-10-08,120,Pune,53
LNA0001676,APP001333,2023-07-17,Credit Card,Personal,671000.0,72490.0,Business Owner,Retail,434,18.4,21.41,Declined,2023-07-30,84,Ahmedabad,65
LNA0001677,APP001333,2024-02-20,Credit Card,Medical,766000.0,67824.0,Business Owner,Retail,434,21.1,22.36,Declined,2024-02-21,240,Ahmedabad,65
LNA0001678,APP001334,2022-08-27,Home Loan,Business,2478000.0,59533.0,Self-Employed,Telecom,663,79.2,16.79,Declined,2022-08-29,240,Kolkata,60
LNA0001679,APP001335,2022-02-13,Personal Loan,Business,431000.0,70033.0,Salaried,Manufacturing,777,9.7,14.03,Approved,2022-02-18,24,Hyderabad,50
LNA0001680,APP001336,2023-10-31,Home Loan,Medical,174000.0,47101.0,Salaried,Education,471,5.7,21.06,Declined,2023-11-03,48,Hyderabad,29
LNA0001681,APP001337,2024-01-21,Personal Loan,Education,604000.0,148885.0,Business Owner,Healthcare,363,8.3,24.14,Declined,2024-01-24,36,Kolkata,49
LNA0001682,APP001338,2023-09-27,Home Loan,Medical,952000.0,193045.0,Salaried,Manufacturing,771,9.9,14.1,Approved,2023-09-30,36,Delhi,52
LNA0001683,APP001339,2024-06-05,Home Loan,Business,165000.0,34575.0,Self-Employed,Retail,898,7.6,13.84,Declined,2024-06-08,120,Ahmedabad,29
LNA0001684,APP001340,2022-02-13,Home Loan,Education,128000.0,92030.0,Self-Employed,Healthcare,568,3.0,18.86,Declined,2022-02-16,84,Ahmedabad,60
LNA0001685,APP001341,2023-02-22,Business Loan,Vehicle,394000.0,87790.0,Self-Employed,Retail,783,9.1,16.09,Approved,2023-02-26,24,Kolkata,30
LNA0001686,APP001342,2023-07-08,Business Loan,Business,212000.0,20398.0,Salaried,FMCG,736,17.9,16.88,Declined,2023-07-15,60,Delhi,46
LNA0001687,APP001343,2022-08-25,Business Loan,Vehicle,84000.0,25066.0,Salaried,PSU Bank,367,5.5,24.23,Declined,2022-09-07,180,Delhi,31
LNA0001688,APP001344,2023-01-03,Personal Loan,Education,-3650000.0,152010.0,Salaried,Healthcare,708,42.9,15.06,Approved,2023-01-17,120,Mumbai,55
LNA0001689,APP001344,2023-05-01,Auto Loan,Education,164000.0,129109.0,Salaried,Healthcare,708,1.9,15.32,Approved,2023-05-08,180,Mumbai,55
LNA0001690,APP001345,2023-02-05,Personal Loan,Debt Consolidation,127000.0,36518.0,Freelancer,Education,836,5.4,14.03,Approved,2023-02-06,180,Ahmedabad,22
LNA0001691,APP001346,2023-08-12,Business Loan,Home Purchase,115000.0,76571.0,Unemployed,Healthcare,785,2.6,16.01,Approved,2023-08-26,180,Chennai,38
LNA0001692,APP001346,2023-10-03,Personal Loan,Vehicle,542000.0,80312.0,Unemployed,Healthcare,785,12.4,14.99,Approved,2023-10-12,48,Chennai,38
LNA0001693,APP001347,2022-05-26,Home Loan,Personal,301000.0,90442.0,Salaried,FMCG,327,6.7,25.03,Declined,2022-06-03,120,Pune,23
LNA0001694,APP001347,2023-01-19,Business Loan,Medical,139000.0,91533.0,Salaried,FMCG,327,3.1,24.76,Declined,2023-01-28,48,Pune,23
LNA0001695,APP001348,2023-07-04,Credit Card,Medical,579000.0,66676.0,Freelancer,Telecom,315,14.1,23.11,Pending,2023-07-16,36,Ahmedabad,41
LNA0001696,APP001349,2022-03-02,Personal Loan,Education,108000.0,58820.0,Salaried,PSU Bank,654,3.0,18.43,Approved,2022-03-10,36,Chennai,49
LNA0001697,APP001350,2023-05-17,Credit Card,Business,554000.0,53318.0,Freelancer,Startup,861,22.4,11.89,Approved,2023-05-22,12,Kolkata,32
LNA0001698,APP001350,2023-09-06,Personal Loan,Vehicle,725000.0,45182.0,Freelancer,Startup,861,29.3,11.88,Approved,2023-09-19,180,Kolkata,32
LNA0001699,APP001351,2023-07-05,Personal Loan,Medical,325000.0,36644.0,Business Owner,Education,576,18.0,17.58,Declined,2023-07-10,12,Delhi,45
LNA0001700,APP001352,2022-11-14,Personal Loan,Medical,111000.0,21847.0,Freelancer,IT Company,680,9.8,15.74,Approved,2022-11-23,240,Mumbai,56
LNA0001701,APP001353,2023-12-01,Personal Loan,Debt Consolidation,375000.0,48973.0,Salaried,IT Company,626,12.8,16.8,Approved,2023-12-09,180,Chennai,50
LNA0001702,APP001354,2022-05-09,Auto Loan,Education,4786000.0,71491.0,Salaried,Education,483,112.3,21.89,Declined,2022-05-11,36,Hyderabad,53
LNA0001703,APP001355,2022-03-05,Credit Card,Vehicle,577000.0,104165.0,Salaried,Retail,310,10.5,-1.0,Declined,2022-03-09,60,Kolkata,61
LNA0001704,APP001356,2023-11-25,Home Loan,Debt Consolidation,714000.0,360768.0,Self-Employed,Manufacturing,391,3.8,23.28,Declined,2023-12-03,48,Pune,27
LNA0001705,APP001357,2022-11-26,Business Loan,Medical,447000.0,49800.0,Salaried,Government,730,16.5,15.23,Declined,2022-12-09,120,Ahmedabad,59
LNA0001706,APP001358,2023-02-06,Credit Card,Personal,903000.0,19360.0,salaried,PSU Bank,640,99.3,16.65,Pending,2023-02-11,60,Chennai,53
LNA0001707,APP001359,2022-08-06,Credit Card,Personal,3893000.0,135601.0,Salaried,Startup,830,55.3,13.78,Approved,2022-08-13,60,Bangalore,60
LNA0001708,APP001360,2022-09-18,Business Loan,Vehicle,104000.0,497272.0,Self-Employed,Retail,416,0.4,23.6,Pending,2022-10-01,36,Mumbai,55
LNA0001709,APP001361,2022-02-16,Home Loan,Medical,2492000.0,332076.0,Salaried,PSU Bank,342,15.2,24.11,Declined,2022-02-17,60,Kolkata,60
LNA0001710,APP001362,2022-06-10,Home Loan,Business,361000.0,17355.0,Salaried,PSU Bank,457,35.9,21.67,Declined,2022-06-24,240,Ahmedabad,36
LNA0001711,APP001362,2023-04-27,Auto Loan,Home Purchase,2721000.0,18569.0,Salaried,PSU Bank,457,270.5,21.4,Declined,2023-05-11,24,Ahmedabad,36
LNA0001712,APP001363,2024-03-01,Business Loan,Vehicle,207000.0,411323.0,Salaried,FMCG,397,1.1,22.83,Declined,2024-03-13,120,Kolkata,21
LNA0001713,APP001364,2023-04-22,Auto Loan,Debt Consolidation,500000.0,39463.0,Unemployed,Education,789,21.0,15.14,Withdrawn,2023-05-01,180,Hyderabad,34
LNA0001714,APP001365,2022-09-05,Personal Loan,Home Purchase,1851000.0,25050.0,Salaried,Startup,465,158.9,19.98,Declined,2022-09-07,48,Mumbai,25
LNA0001715,APP001366,2023-01-17,Home Loan,Home Purchase,66000.0,74722.0,Salaried,FMCG,475,1.7,20.15,Withdrawn,2023-01-19,24,Bangalore,63
LNA0001716,APP001366,2023-12-07,Home Loan,Business,163000.0,,Salaried,FMCG,475,4.3,20.85,Withdrawn,2023-12-12,180,Bangalore,63
LNA0001717,APP001367,2023-04-03,Credit Card,Education,199000.0,29129.0,Salaried,Healthcare,588,10.9,18.09,Declined,2023-04-13,24,Hyderabad,16
LNA0001718,APP001368,06-04-2024,Business Loan,Personal,758000.0,73634.0,Salaried,Government,383,20.2,23.91,Declined,2024-04-09,180,Pune,38
LNA0001719,APP001369,2024-01-21,Personal Loan,Medical,126000.0,87100.0,Self-Employed,PSU Bank,597,2.6,17.43,Withdrawn,2024-02-01,24,Kolkata,51
LNA0001720,APP001369,2024-03-25,Auto Loan,Medical,440000.0,84270.0,Self-Employed,PSU Bank,597,9.2,19.59,Declined,2024-03-31,84,Kolkata,51
LNA0001721,APP001370,2022-10-22,Credit Card,Home Purchase,972000.0,32685.0,Self-Employed,Government,719,55.9,17.02,Withdrawn,2022-11-03,60,Delhi,60
LNA0001722,APP001371,2023-01-26,Auto Loan,Debt Consolidation,350000.0,43061.0,Salaried,Education,306,12.6,23.59,Pending,2023-02-02,48,Chennai,41
LNA0001723,APP001372,2023-02-13,Credit Card,Vehicle,133000.0,85212.0,Salaried,FMCG,559,2.7,18.56,Approved,2023-02-15,84,Bangalore,38
LNA0001724,APP001373,2022-05-17,Credit Card,Debt Consolidation,943000.0,78584.0,Self-Employed,Manufacturing,380,21.7,22.38,Declined,2022-05-25,120,Pune,22
LNA0001725,APP001374,2022-05-20,Personal Loan,Education,52000.0,18636.0,Self-Employed,IT Company,642,5.0,18.82,Pending,2022-05-26,180,Chennai,32
LNA0001726,APP001374,2023-02-01,Business Loan,Personal,179000.0,19627.0,Self-Employed,IT Company,642,17.2,17.05,Pending,2023-02-13,48,Chennai,32
LNA0001727,APP001375,2022-12-05,Credit Card,Debt Consolidation,442000.0,193548.0,Business Owner,Telecom,899,3.5,13.71,Approved,2022-12-19,48,Mumbai,51
LNA0001728,APP001376,2023-02-23,Business Loan,Vehicle,159000.0,22852.0,Business Owner,PSU Bank,591,11.6,17.71,Withdrawn,2023-02-28,180,Delhi,38
LNA0001729,APP001376,2023-06-15,Credit Card,Business,4191000.0,28071.0,Business Owner,PSU Bank,591,304.9,17.66,Withdrawn,2023-06-29,84,Delhi,38
LNA0001730,APP001377,2023-02-13,Business Loan,Debt Consolidation,120000.0,91008.0,Freelancer,Retail,477,2.8,21.36,Declined,2023-02-21,84,Ahmedabad,48
LNA0001731,APP001378,2022-03-25,Business Loan,Medical,155000.0,202480.0,Salaried,Startup,460,1.6,20.79,Declined,2022-04-07,60,Ahmedabad,30
LNA0001732,APP001378,2023-01-24,Home Loan,Personal,235000.0,204337.0,Salaried,Startup,460,2.4,22.1,Pending,2023-01-27,120,Ahmedabad,30
LNA0001733,APP001379,2022-09-15,Business Loan,Debt Consolidation,4293000.0,80686.0,Salaried,Telecom,801,103.3,15.88,Approved,2022-09-24,24,Mumbai,55
LNA0001734,APP001379,2023-08-19,Home Loan,Home Purchase,167000.0,86936.0,Salaried,Telecom,801,4.0,13.51,Withdrawn,2023-09-01,12,Mumbai,55
LNA0001735,APP001380,2022-05-15,Credit Card,Debt Consolidation,354000.0,16295.0,Salaried,Healthcare,448,33.5,21.71,Declined,2022-05-17,120,Delhi,32
LNA0001736,APP001381,2022-03-21,Home Loan,Debt Consolidation,950000.0,47670.0,Salaried,Education,392,30.6,23.45,Declined,2022-03-30,48,Ahmedabad,38
LNA0001737,APP001382,2022-10-16,Business Loan,Business,252000.0,137708.0,Salaried,Retail,430,2.8,21.64,Declined,2022-10-19,240,Bangalore,39
LNA0001738,APP001382,2023-05-09,Personal Loan,Vehicle,198000.0,174553.0,Salaried,Retail,430,2.2,21.15,Declined,2023-05-17,12,Bangalore,39
LNA0001739,APP001383,2024-05-05,Auto Loan,Debt Consolidation,531000.0,16259.0,Salaried,Healthcare,395,51.7,21.74,Declined,2024-05-08,180,Delhi,49
LNA0001740,APP001384,2024-02-29,Credit Card,Business,2338000.0,32366.0,Salaried,Healthcare,999,154.7,18.69,Declined,2024-03-05,84,Hyderabad,24
LNA0001741,APP001385,2022-07-14,Credit Card,Vehicle,2291000.0,83024.0,Salaried,Telecom,732,49.5,17.35,Approved,2022-07-25,84,Chennai,56
LNA0001742,APP001386,2022-02-09,Home Loan,Business,381000.0,115544.0,Self-Employed,IT Company,624,6.6,16.99,Approved,2022-02-23,84,Bangalore,43
LNA0001743,APP001387,2024-03-09,Personal Loan,Medical,423000.0,117952.0,Self-Employed,Manufacturing,656,6.3,18.31,Declined,2024-03-13,240,Ahmedabad,53
LNA0001744,APP001388,2022-07-05,Credit Card,Debt Consolidation,160000.0,23442.0,Self-Employed,FMCG,670,13.9,18.6,Declined,2022-07-14,36,Pune,28
LNA0001745,APP001389,2024-04-18,Home Loan,Education,100000.0,484593.0,Salaried,Manufacturing,301,0.4,23.0,Declined,2024-04-24,120,Chennai,32
LNA0001746,APP001390,2024-02-26,Auto Loan,Education,907000.0,50902.0,Salaried,Education,406,30.8,23.73,Withdrawn,2024-03-01,12,Ahmedabad,42
LNA0001747,APP001391,2023-10-17,Home Loan,Business,938000.0,22601.0,Salaried,Telecom,792,68.4,14.12,Declined,2023-10-19,24,Hyderabad,47
LNA0001748,APP001392,2023-12-24,Business Loan,Debt Consolidation,-152000.0,40282.0,Self-Employed,Healthcare,349,7.9,24.97,Declined,2024-01-05,84,Ahmedabad,38
LNA0001749,APP001393,2022-05-28,Credit Card,Personal,228000.0,35684.0,Business Owner,Education,783,13.5,15.97,Approved,2022-06-08,240,Pune,64
LNA0001750,APP001394,2023-09-24,Personal Loan,Personal,265000.0,36164.0,Salaried,Education,729,14.7,15.3,Approved,2023-09-27,24,Delhi,52
LNA0001751,APP001395,2023-05-21,Credit Card,Vehicle,58000.0,141493.0,Self-Employed,Education,877,0.9,12.73,Approved,2023-06-02,60,Bangalore,60
LNA0001752,APP001396,2024-05-23,Personal Loan,Medical,240000.0,74181.0,Freelancer,Telecom,890,5.4,12.98,Approved,2024-05-28,84,Delhi,44
LNA0001753,APP001397,2023-03-19,Auto Loan,Education,67000.0,225465.0,Business Owner,Manufacturing,684,0.6,17.42,Approved,2023-03-28,180,Delhi,23
LNA0001754,APP001398,2022-05-19,Credit Card,Vehicle,127000.0,91666.0,Salaried,IT Company,748,2.8,16.96,Declined,2022-05-20,12,Ahmedabad,33
LNA0001755,APP001398,2023-05-16,Personal Loan,Education,542000.0,88153.0,Salaried,IT Company,748,12.0,16.29,Declined,2023-05-27,12,Ahmedabad,33
LNA0001756,APP001399,2022-07-07,Auto Loan,Vehicle,124000.0,0.0,Retired,Government,450,2.8,21.91,Declined,2022-07-13,240,Bangalore,32
LNA0001757,APP001399,2023-01-15,Personal Loan,Debt Consolidation,150000.0,88390.0,Retired,Government,450,3.4,20.46,Declined,2023-01-21,180,Bangalore,32
LNA0001758,APP001400,2024-02-09,Credit Card,Vehicle,78000.0,84060.0,Salaried,FMCG,362,1.7,21.94,Declined,2024-02-14,60,Mumbai,43
LNA0001759,APP001401,2024-02-08,Auto Loan,Business,523000.0,34516.0,Salaried,Healthcare,453,24.6,20.4,Declined,2024-02-11,36,Chennai,47
LNA0001760,APP001402,2022-10-06,Auto Loan,Medical,112000.0,48278.0,Salaried,Healthcare,637,3.8,18.82,Approved,2022-10-17,84,Mumbai,46
LNA0001761,APP001402,2023-01-25,Credit Card,Debt Consolidation,53000.0,55962.0,Salaried,Healthcare,637,1.8,16.55,Withdrawn,2023-01-29,24,Mumbai,46
LNA0001762,APP001402,2023-07-27,Home Loan,Vehicle,86000.0,59766.0,Salaried,Healthcare,637,2.9,17.48,Declined,2023-08-01,180,Mumbai,46
LNA0001763,APP001403,2023-10-17,Credit Card,Vehicle,121000.0,62806.0,Self-Employed,Healthcare,874,3.3,13.61,Withdrawn,2023-10-27,120,Mumbai,32
LNA0001764,APP001403,2023-12-22,Personal Loan,Debt Consolidation,141000.0,69192.0,Self-Employed,Healthcare,874,3.9,12.51,Declined,2023-12-29,36,Mumbai,32
