alt_record_id,applicant_id,record_date,utility_payments_12m,utility_on_time_pct,rental_payments_12m,rental_on_time_pct,telecom_payments_12m,telecom_on_time_pct,mobile_money_txn_count,mobile_money_avg_balance,rent_amount_monthly,months_at_address,alt_score
ALT001150,APP003813,2022-06-05,0,64.4,4,75.8,9,53.6,188,16933.08,16126.0,74,815.0
ALT001151,APP003815,2023-12-21,10,59.7,4,89.8,1,84.7,188,24332.31,11159.0,15,612.0
ALT001152,APP003817,2024-05-03,12,85.5,11,58.8,8,82.2,93,3657.12,11249.0,21,414.0
ALT001153,APP003818,2023-12-30,1,78.8,6,56.0,1,64.3,21,37843.96,38464.0,41,669.0
ALT001154,APP003822,2024-04-21,4,92.6,0,67.6,5,57.6,167,35508.45,48749.0,60,395.0
ALT001155,APP003824,2023-04-28,19,73.7,0,56.0,5,75.8,190,46940.72,32602.0,99,579.0
ALT001156,APP003825,2024-06-10,1,74.3,0,98.2,9,53.3,180,-3562.37,49704.0,83,338.0
ALT001157,APP003826,2023-01-15,1,80.1,9,77.7,0,87.5,188,48215.63,38740.0,39,555.0
ALT001158,APP003827,2023-10-20,10,94.8,9,93.3,8,95.8,39,40863.36,0.0,-3,306.0
ALT001159,APP003829,2023-11-13,6,57.5,9,89.9,0,57.2,44,15146.96,25117.0,60,386.0
ALT001160,APP003841,2023-01-02,8,68.6,3,56.9,2,75.6,149,21083.12,15996.0,111,744.0
ALT001161,APP003842,2024-06-08,4,73.4,4,54.5,1,74.1,126,21537.86,23939.0,90,820.0
ALT001162,APP003843,2024-02-14,11,63.5,4,47.9,11,66.4,90,32770.06,6140.0,88,607.0
ALT001163,APP003844,2023-04-18,10,79.6,1,56.2,8,51.2,124,13237.36,47024.0,104,534.0
ALT001164,APP003845,2023-03-19,1,87.1,6,82.5,0,84.9,91,20706.63,26555.0,28,809.0
ALT001165,APP003847,2022-05-27,0,85.7,1,73.1,5,54.6,116,21626.35,25847.0,39,815.0
ALT001166,APP003848,2022-09-16,11,85.6,12,73.3,11,56.3,125,34577.17,47667.0,61,546.0
ALT001167,APP003851,2022-10-13,2,73.3,10,64.4,3,62.8,63,12429.23,39812.0,15,384.0
ALT001168,APP003859,2024-05-09,4,61.6,5,51.8,8,69.1,45,22151.66,39023.0,80,779.0
ALT001169,APP003860,2022-10-06,7,74.5,12,96.5,8,77.5,117,43825.32,24856.0,34,497.0
ALT001170,APP003866,2022-04-13,0,78.8,5,65.7,1,66.8,33,30396.6,37500.0,69,530.0
ALT001171,APP003868,2024-01-04,5,74.6,8,63.4,5,99.8,183,20607.9,17928.0,90,398.0
ALT001172,APP003873,2022-08-16,0,77.2,6,48.0,2,75.3,137,4702.41,14166.0,117,735.0
ALT001173,APP003875,2022-02-12,0,84.8,10,80.4,5,58.9,123,9868.13,16277.0,109,739.0
ALT001174,APP003878,2024-01-21,9,55.2,7,63.5,2,58.4,0,49478.92,34555.0,14,528.0
ALT001175,APP003881,2023-03-21,0,91.5,8,75.1,1,97.3,116,43026.67,46155.0,88,794.0
ALT001176,APP003883,2022-09-28,1,62.6,2,70.6,12,70.4,98,11473.5,40446.0,14,444.0
ALT001177,APP003885,2024-04-16,3,84.2,1,65.6,0,55.4,49,32066.79,9273.0,69,670.0
ALT001178,APP003895,2024-04-08,6,51.8,6,61.4,6,63.2,167,20531.3,21059.0,76,438.0
ALT001179,APP003896,2022-02-24,11,68.9,4,78.1,4,76.5,24,35699.1,40765.0,50,797.0
ALT001180,APP003902,2024-06-25,4,87.4,11,73.9,11,98.5,103,44789.74,11883.0,94,463.0
ALT001181,APP003907,2022-03-02,9,73.7,1,83.7,9,85.6,15,26614.16,30172.0,70,553.0
ALT001182,APP003909,2023-09-21,2,79.5,11,62.0,2,51.9,3,4616.0,45767.0,4,306.0
ALT001183,APP003911,2022-09-14,3,96.4,11,85.6,3,90.8,17,12428.83,43112.0,99,567.0
ALT001184,APP003916,2024-05-24,0,53.2,3,43.9,10,99.9,171,30074.08,6975.0,61,663.0
ALT001185,APP003926,2024-02-07,11,89.6,7,93.9,7,96.4,15,16970.58,41688.0,16,310.0
ALT001186,APP003934,2022-01-14,12,69.2,12,77.0,3,55.3,104,38594.91,47110.0,38,410.0
ALT001187,APP003935,2022-07-12,1,92.1,11,51.6,12,91.8,58,45488.37,46499.0,85,728.0
ALT001188,APP003937,2022-11-15,7,58.3,1,57.7,1,53.1,82,-678.43,26534.0,9,396.0
ALT001189,APP003938,2023-04-27,1,51.1,2,80.2,2,88.2,34,17796.68,31069.0,58,599.0
ALT001190,APP003939,2023-10-05,7,93.8,2,50.8,9,63.6,84,13494.73,26708.0,59,438.0
ALT001191,APP003949,2022-02-15,0,53.4,4,72.3,8,84.6,107,33407.26,22428.0,31,831.0
ALT001192,APP003954,2022-08-30,8,65.4,11,85.4,12,90.3,147,40448.48,37682.0,99,636.0
ALT001193,APP003969,2022-10-31,7,57.0,3,64.9,1,68.4,154,16832.9,22418.0,41,622.0
ALT001194,APP003972,2023-11-01,13,59.1,4,62.1,9,57.7,48,17603.27,38074.0,8,802.0
ALT001195,APP003973,2023-01-27,3,92.6,5,86.9,11,56.4,151,5916.57,29439.0,17,536.0
ALT001196,APP003975,2023-01-02,12,85.3,12,84.9,5,59.9,171,20066.46,9787.0,47,338.0
ALT001197,APP003976,2024-05-23,8,79.0,12,90.4,1,79.0,160,22193.44,23981.0,64,513.0
ALT001198,APP003978,2024-06-08,9,83.6,12,66.0,2,62.7,103,5726.99,30535.0,48,762.0
ALT001199,APP003980,2024-03-08,9,50.4,9,72.6,0,95.2,172,27918.26,44953.0,7,810.0
ALT001200,APP003981,2022-08-06,8,86.6,10,84.2,12,65.7,150,42082.48,4070.0,82,795.0
ALT001201,APP003989,2022-11-25,9,59.5,3,48.7,2,96.7,104,23259.6,44209.0,111,398.0
ALT001202,APP003991,2022-07-10,3,70.7,8,54.5,9,66.8,157,31826.08,12460.0,113,413.0
ALT001203,APP003993,2022-10-15,12,55.2,9,42.0,5,79.2,97,23318.28,4467.0,92,479.0
ALT001204,APP003994,2024-05-16,6,61.4,1,95.4,10,81.5,176,37545.53,27359.0,69,779.0
ALT001205,APP003995,2022-07-18,12,96.5,11,90.5,9,90.8,66,22549.07,25134.0,69,706.0
ALT001206,APP003997,2023-12-08,4,79.4,12,53.1,0,76.0,32,13525.47,41813.0,14,689.0
ALT001207,APP003999,2022-08-13,3,95.8,2,54.7,12,77.4,104,7385.0,30234.0,71,757.0
ALT001208,APP004006,2023-02-16,11,83.0,10,55.3,3,100.0,152,6322.01,15088.0,13,815.0
ALT001209,APP004012,2022-08-03,7,70.6,8,61.7,10,70.5,152,43713.49,11843.0,72,478.0
ALT001210,APP004016,2022-07-29,9,55.6,6,79.4,10,57.8,42,46719.38,27080.0,10,741.0
ALT001211,APP004017,2022-12-26,9,64.7,1,56.1,11,81.5,54,28591.44,23707.0,98,551.0
ALT001212,APP004023,2023-08-04,0,73.8,11,95.0,4,63.3,171,14424.16,7435.0,12,811.0
ALT001213,APP004027,2024-05-05,3,55.4,12,60.4,12,76.3,195,415.69,7670.0,57,828.0
ALT001214,APP004032,2023-01-03,9,68.2,9,76.2,7,93.4,86,39777.57,12938.0,91,429.0
ALT001215,APP004033,2022-09-05,6,61.4,8,43.8,2,54.1,175,27993.14,11908.0,41,697.0
ALT001216,APP004048,2024-01-04,5,72.7,7,71.1,6,95.2,197,43384.06,39890.0,28,706.0
ALT001217,APP004050,2022-02-23,0,81.0,11,45.1,7,58.0,173,14023.59,45946.0,43,526.0
ALT001218,APP004055,2022-11-12,4,52.4,8,85.3,4,73.6,92,38376.71,25105.0,14,347.0
ALT001219,APP004061,2022-02-11,5,63.1,7,54.0,12,82.4,91,37511.12,31396.0,9,613.0
ALT001220,APP004074,2024-05-22,0,93.0,12,90.0,7,63.8,61,6232.45,25621.0,74,729.0
ALT001221,APP004076,2022-12-17,3,64.5,6,42.9,10,74.1,175,26623.73,48593.0,62,776.0
ALT001222,APP004078,2024-05-24,6,91.9,8,46.7,1,61.2,174,425.21,4936.0,100,673.0
ALT001223,APP004081,2024-04-21,1,52.1,6,57.8,10,68.3,144,45142.35,43827.0,85,814.0
ALT001224,APP004085,2023-04-02,5,56.9,10,93.7,8,72.5,110,47659.24,33029.0,92,312.0
ALT001225,APP004086,2024-06-21,12,87.5,1,47.7,8,73.1,83,46091.68,9217.0,54,614.0
ALT001226,APP004088,2024-06-10,8,72.6,8,46.6,0,60.8,62,14721.95,30546.0,69,555.0
ALT001227,APP004090,2022-02-06,0,84.1,0,89.5,7,56.3,58,3935.84,35887.0,23,362.0
ALT001228,APP004092,2023-10-25,1,69.2,5,49.6,8,93.5,71,48011.59,42711.0,41,486.0
ALT001229,APP004094,2022-12-30,4,60.9,4,50.3,6,50.7,44,48395.92,34583.0,64,392.0
ALT001230,APP004101,2024-01-18,12,92.5,4,86.5,7,92.5,11,22807.21,33898.0,73,626.0
ALT001231,APP004102,2023-10-04,4,87.3,5,86.8,12,89.8,48,552.17,0.0,76,564.0
ALT001232,APP004111,2022-12-20,10,50.6,2,98.9,10,57.2,176,6158.8,36342.0,15,739.0
ALT001233,APP004124,2022-10-12,1,83.1,1,74.9,8,83.3,110,25078.85,18829.0,2,822.0
ALT001234,APP004135,2023-09-24,5,57.8,0,78.5,1,98.0,16,19092.41,31117.0,44,465.0
ALT001235,APP004139,2024-03-13,11,78.8,3,48.3,9,93.5,5,22498.71,29807.0,78,686.0
ALT001236,APP004140,2022-03-25,0,66.0,9,79.6,5,77.1,2,9175.87,43660.0,60,371.0
ALT001237,APP004141,2023-08-02,3,86.0,0,50.7,1,68.7,119,24235.89,39310.0,76,382.0
ALT001238,APP004144,2022-10-09,2,125.0,4,68.2,12,68.7,32,23428.3,21114.0,8,470.0
ALT001239,APP004145,2022-05-30,12,99.9,11,93.8,8,92.9,174,1807.73,6607.0,118,306.0
ALT001240,APP004147,2024-01-14,2,50.8,2,54.0,7,93.4,53,44568.74,16190.0,96,773.0
ALT001241,APP004153,2023-01-12,0,59.8,0,78.4,12,53.1,153,15968.6,44014.0,29,760.0
ALT001242,APP004156,2023-11-04,12,50.7,8,68.2,4,75.5,33,27783.73,32705.0,14,393.0
ALT001243,APP004166,2022-05-02,0,69.6,5,64.8,8,74.3,23,46935.08,17523.0,105,751.0
ALT001244,APP004168,2022-04-23,12,70.2,8,82.0,9,99.9,117,1457.79,45107.0,2,642.0
ALT001245,APP004169,2023-11-03,7,86.1,12,55.1,8,98.7,130,26051.7,26753.0,7,714.0
ALT001246,APP004175,2022-05-25,9,61.6,7,74.3,10,85.7,79,41835.82,31582.0,39,812.0
ALT001247,APP004182,2022-08-21,9,92.1,3,94.7,0,98.4,126,44965.92,46271.0,77,386.0
ALT001248,APP004188,2024-02-23,7,65.5,10,43.8,6,69.5,114,31020.09,39624.0,21,547.0
ALT001249,APP004192,2024-02-22,6,89.5,4,70.2,2,96.6,58,47260.01,15933.0,19,459.0
ALT001250,APP004194,2022-06-20,9,89.2,1,53.9,6,72.9,111,26153.14,22496.0,92,838.0
ALT001251,APP004201,2023-08-06,11,66.7,6,47.0,11,99.2,186,16541.54,7110.0,7,653.0
ALT001252,APP004206,2022-02-21,9,85.3,3,65.0,0,73.4,154,12112.64,30196.0,90,720.0
ALT001253,APP004213,2024-04-05,5,60.0,10,53.7,1,69.5,61,22123.69,16372.0,90,711.0
ALT001254,APP004214,2022-10-25,7,53.3,3,59.6,1,89.6,74,1462.14,9154.0,21,391.0
ALT001255,APP004218,2023-01-16,4,71.6,5,97.7,4,70.4,26,2241.91,18143.0,44,772.0
ALT001256,APP004220,2022-09-16,11,79.7,10,45.2,0,65.4,5,-495.97,20896.0,22,717.0
ALT001257,APP004223,2023-06-24,6,90.2,3,86.6,0,84.2,31,21438.04,16859.0,43,363.0
ALT001258,APP004224,2022-06-19,10,134.2,7,66.8,9,94.3,47,20307.6,7745.0,89,377.0
ALT001259,APP004229,2022-12-05,10,93.1,10,99.1,0,68.1,139,39531.95,28769.0,85,845.0
ALT001260,APP004231,2022-06-18,8,75.1,12,90.1,10,86.3,93,20727.74,5291.0,88,606.0
ALT001261,APP004233,2022-12-23,5,84.5,7,57.6,5,88.2,43,39139.38,9118.0,49,848.0
ALT001262,APP004234,2022-01-03,8,99.8,5,94.4,11,66.8,130,48861.25,23888.0,96,1000.0
ALT001263,APP004235,2023-10-01,5,86.0,8,46.1,2,60.3,123,30664.94,20459.0,76,331.0
ALT001264,APP004242,2024-01-19,1,99.2,3,96.0,8,84.7,11,14966.45,8691.0,63,535.0
ALT001265,APP004246,2024-05-12,0,65.4,5,42.9,7,63.5,141,39099.42,49955.0,100,528.0
ALT001266,APP004248,2023-04-30,9,89.6,2,49.6,5,73.9,66,17027.02,6577.0,35,820.0
ALT001267,APP004250,2022-06-01,3,85.6,3,69.6,9,84.5,114,31002.75,30867.0,6,728.0
ALT001268,APP004252,2022-01-03,10,75.3,6,65.7,9,57.9,36,11056.57,21152.0,49,577.0
ALT001269,APP004254,2024-03-05,8,94.5,2,94.4,0,64.5,44,36292.03,42863.0,113,546.0
ALT001270,APP004255,2023-08-08,10,71.6,0,96.2,2,66.7,42,431.56,6886.0,5,616.0
ALT001271,APP004259,2024-04-06,11,60.9,9,54.1,8,80.7,40,35957.31,8067.0,103,834.0
ALT001272,APP004261,2023-07-07,2,60.9,2,67.2,9,91.5,54,22293.87,45191.0,98,714.0
ALT001273,APP004266,2024-03-16,10,52.6,3,80.7,4,55.7,67,22865.96,5904.0,33,703.0
ALT001274,APP004272,2023-05-12,10,75.9,7,87.6,0,84.3,176,15750.41,4219.0,92,362.0
ALT001275,APP004273,2022-07-12,9,73.6,0,45.7,7,93.3,52,-302.62,38709.0,40,759.0
ALT001276,APP004276,2022-04-14,2,92.1,11,51.3,3,91.9,24,20776.72,31304.0,57,557.0
ALT001277,APP004277,2024-01-11,8,81.2,2,74.0,6,54.0,42,16090.95,44149.0,32,402.0
ALT001278,APP004278,2022-04-13,6,76.0,5,85.0,0,52.6,22,6335.39,42177.0,36,497.0
ALT001279,APP004279,2024-02-05,11,63.7,7,56.1,3,59.5,81,1652.6,31079.0,11,337.0
ALT001280,APP004280,2022-05-23,4,131.6,12,62.0,8,98.2,49,29267.23,40168.0,8,369.0
ALT001281,APP004283,2023-04-27,8,124.6,7,76.8,4,67.3,48,28547.25,35894.0,74,606.0
ALT001282,APP004288,2024-02-17,9,74.4,10,64.7,0,89.1,36,31077.37,21197.0,77,350.0
ALT001283,APP004293,2023-08-05,3,52.1,7,92.6,1,72.4,30,34831.72,5957.0,94,311.0
ALT001284,APP004300,2022-03-17,9,92.8,5,66.2,5,57.2,199,3776.18,42834.0,79,580.0
ALT001285,APP004313,2022-03-27,2,87.8,10,98.4,0,63.9,85,1783.93,16257.0,36,655.0
ALT001286,APP004314,2022-01-28,8,70.8,11,48.9,10,61.9,11,23162.15,25733.0,49,533.0
ALT001287,APP004317,2023-11-23,3,99.5,7,47.6,9,85.7,36,27514.08,16540.0,54,486.0
ALT001288,APP004319,2022-08-20,11,78.7,11,42.7,5,61.9,105,49982.59,37972.0,51,671.0
ALT001289,APP004322,2023-04-28,2,53.3,12,62.4,11,52.7,0,28891.49,43944.0,43,706.0
ALT001290,APP004328,2023-09-16,10,97.5,4,63.9,2,56.1,103,12730.05,17577.0,65,412.0
ALT001291,APP004329,2022-05-07,9,81.9,6,85.1,0,83.9,92,43319.52,4103.0,65,540.0
ALT001292,APP004332,2023-04-06,9,86.9,6,70.4,4,73.2,194,22435.28,14577.0,56,664.0
ALT001293,APP004333,2022-06-27,5,87.3,6,48.3,4,61.6,200,43796.15,12645.0,110,747.0
ALT001294,APP004335,2022-07-31,5,59.8,3,88.7,3,59.1,79,16700.17,47685.0,111,412.0
ALT001295,APP004336,2022-08-28,11,94.2,2,50.6,4,78.5,26,29872.53,33804.0,63,308.0
ALT001296,APP004339,2023-01-30,10,91.7,2,78.1,2,54.0,68,24518.45,4842.0,36,649.0
ALT001297,APP004341,2024-05-31,6,76.6,3,94.1,10,65.7,131,41821.08,3953.0,19,365.0
ALT001298,APP004344,2023-09-04,8,75.5,9,62.3,9,97.1,61,25913.23,33036.0,118,404.0
ALT001299,APP004346,2022-05-12,8,75.5,11,43.6,6,75.8,111,8525.66,34979.0,86,497.0
ALT001300,APP004349,2024-01-02,11,98.4,10,80.3,1,93.5,77,32306.9,6610.0,47,493.0
ALT001301,APP004350,2023-01-24,10,62.5,3,44.0,10,79.0,136,38472.41,12652.0,18,641.0
ALT001302,APP004358,2024-05-01,3,59.3,1,44.7,9,92.1,15,34782.76,15889.0,108,748.0
ALT001303,APP004360,2022-08-22,4,87.0,10,56.5,8,98.7,39,46597.11,7393.0,19,517.0
ALT001304,APP004361,2023-11-13,7,53.5,6,88.5,6,69.1,19,28940.42,4039.0,10,781.0
ALT001305,APP004362,2022-12-06,6,87.7,4,81.8,10,53.9,8,41348.64,26514.0,40,325.0
ALT001306,APP004363,2022-05-07,5,61.9,1,52.3,3,73.6,154,10866.79,19043.0,66,694.0
ALT001307,APP004364,2023-05-01,3,62.4,6,62.3,9,75.6,0,12765.4,47318.0,22,845.0
ALT001308,APP004367,2023-02-24,10,89.3,5,95.2,3,89.8,141,3966.9,33405.0,4,587.0
ALT001309,APP004370,2024-06-30,0,81.0,5,63.9,10,60.8,93,48020.4,42724.0,113,496.0
ALT001310,APP004377,2022-03-14,2,54.1,0,96.8,9,97.6,12,24815.11,21116.0,96,393.0
ALT001311,APP004378,2023-10-12,5,77.4,11,44.3,1,88.7,119,42386.06,0.0,50,768.0
ALT001312,APP004381,2023-04-22,4,79.9,7,86.5,8,99.5,102,47348.92,22758.0,45,360.0
ALT001313,APP004383,2022-12-23,3,93.6,11,85.5,7,81.7,41,44324.38,47379.0,42,842.0
ALT001314,APP004384,2022-03-05,2,98.1,12,58.7,2,94.3,160,3706.9,37131.0,45,397.0
ALT001315,APP004390,2024-02-14,7,97.2,6,40.7,12,60.4,120,13719.3,32676.0,41,377.0
ALT001316,APP004392,2023-04-08,6,90.0,6,64.3,11,96.4,155,-797.57,9275.0,12,427.0
ALT001317,APP004395,2024-04-09,10,95.1,6,94.1,4,51.7,105,-4066.02,45313.0,110,576.0
ALT001318,APP004401,2023-02-27,4,140.8,8,44.5,3,64.9,85,15946.83,47576.0,20,599.0
ALT001319,APP004402,2022-02-25,5,81.6,4,73.4,8,71.7,120,28027.48,5044.0,112,575.0
ALT001320,APP004404,2024-05-03,9,71.8,6,73.7,11,83.2,100,26617.74,48170.0,15,636.0
ALT001321,APP004406,2023-09-17,2,67.0,7,92.1,6,93.0,73,17525.3,19658.0,98,540.0
ALT001322,APP004407,2023-01-06,11,66.6,5,79.9,4,91.6,161,21744.44,28571.0,84,684.0
ALT001323,APP004417,2022-12-29,11,91.6,6,88.4,2,95.7,68,46950.5,12263.0,17,310.0
ALT001324,APP004418,2023-02-13,2,72.4,12,78.3,2,64.0,186,-3324.63,38187.0,102,643.0
ALT001325,APP004423,2022-10-13,2,89.7,7,60.6,9,53.4,110,11964.28,15440.0,116,641.0
ALT001326,APP004424,2024-03-24,8,87.9,1,49.3,4,93.5,72,18642.65,3881.0,89,636.0
ALT001327,APP004426,2022-06-18,10,57.5,5,71.8,11,53.6,63,35074.84,18482.0,52,580.0
ALT001328,APP004427,2022-06-24,4,55.0,10,90.8,9,66.8,117,11760.64,44623.0,101,390.0
ALT001329,APP004428,2023-04-04,9,99.0,12,81.9,12,95.4,104,35440.33,7907.0,6,395.0
ALT001330,APP004434,2024-06-03,4,74.9,11,61.1,11,60.4,71,8046.19,37606.0,87,640.0
ALT001331,APP004439,2022-02-23,5,94.9,9,68.5,6,66.5,82,27898.02,3675.0,36,777.0
ALT001332,APP004444,2022-06-26,7,61.2,2,40.7,4,86.9,45,27221.35,27556.0,21,379.0
ALT001333,APP004445,2024-03-11,12,71.3,9,66.7,1,59.7,152,35935.84,7313.0,94,501.0
ALT001334,APP004448,2023-05-02,9,87.3,10,51.1,11,92.7,60,12969.55,18499.0,49,408.0
ALT001335,APP004450,2022-09-03,5,99.6,3,55.7,2,84.4,166,11175.95,8071.0,6,352.0
ALT001336,APP004453,2022-07-05,8,95.0,11,75.1,1,55.0,117,13188.88,3105.0,3,363.0
ALT001337,APP004454,2022-08-23,7,82.5,12,66.4,12,61.8,132,37145.69,13634.0,107,709.0
ALT001338,APP004459,2024-05-27,9,52.9,9,65.0,10,52.6,175,38166.43,7168.0,108,551.0
ALT001339,APP004460,2024-06-30,6,93.9,4,97.7,3,77.3,77,40549.02,8044.0,52,811.0
ALT001340,APP004470,2024-04-13,5,97.3,11,83.0,2,70.4,41,47830.72,17756.0,101,613.0
ALT001341,APP004472,2023-08-23,0,88.6,6,87.3,3,83.9,36,40876.23,43370.0,19,618.0
ALT001342,APP004473,2023-12-05,9,73.2,4,62.2,0,54.6,141,16584.72,26995.0,98,0.0
ALT001343,APP004476,2022-10-31,12,83.2,2,48.2,3,74.3,193,33442.84,26155.0,84,610.0
ALT001344,APP004477,2024-01-15,10,59.5,8,65.9,0,88.3,133,47980.39,3489.0,30,333.0
ALT001345,APP004485,2023-01-19,12,84.9,10,97.8,7,67.6,165,8765.61,41494.0,22,580.0
ALT001346,APP004486,2022-11-13,5,95.3,0,78.4,10,66.0,191,23106.64,22631.0,81,666.0
ALT001347,APP004488,2022-08-23,7,54.4,1,95.0,10,88.2,86,9300.94,44157.0,90,821.0
ALT001348,APP004489,2023-05-06,12,57.3,12,85.4,7,83.1,89,47531.71,36581.0,90,342.0
ALT001349,APP004497,2022-02-16,3,97.1,2,84.1,10,99.1,155,-1915.65,24267.0,92,451.0
ALT001350,APP004499,2023-03-12,7,52.9,1,64.3,11,55.4,110,31968.97,42667.0,110,552.0
ALT001351,APP004501,2023-07-18,6,89.6,3,78.5,9,66.9,168,29239.97,39034.0,89,616.0
ALT001352,APP004502,2024-01-06,7,63.6,8,84.3,2,98.8,145,38233.92,5635.0,60,315.0
ALT001353,APP004505,2024-02-16,2,98.2,8,78.6,8,74.8,33,15704.44,12861.0,81,432.0
ALT001354,APP004506,2023-07-13,3,93.9,4,72.3,12,80.7,76,34996.44,27354.0,68,638.0
ALT001355,APP004515,2023-05-23,10,93.2,3,55.5,5,53.4,56,6661.41,45186.0,51,487.0
ALT001356,APP004516,2023-03-07,5,52.9,12,73.3,6,94.1,92,14496.06,16390.0,87,429.0
ALT001357,APP004523,2023-11-03,4,79.0,3,79.6,0,89.5,67,16211.63,5286.0,4,473.0
ALT001358,APP004529,2023-01-23,5,68.0,6,62.5,1,86.1,26,24976.97,49111.0,86,665.0
ALT001359,APP004533,2024-06-13,0,76.3,6,86.7,4,65.8,196,11437.48,6145.0,26,311.0
ALT001360,APP004534,2022-08-01,8,59.6,0,61.2,9,92.9,157,2384.92,41283.0,97,348.0
ALT001361,APP004535,2023-09-09,10,74.8,8,95.5,4,95.2,184,34451.63,31872.0,26,537.0
ALT001362,APP004547,2022-04-07,10,82.8,1,45.1,3,77.0,8,7252.75,45186.0,3,729.0
ALT001363,APP004551,2022-01-15,12,51.4,0,68.4,3,70.9,77,16346.13,23821.0,60,551.0
ALT001364,APP004575,2022-01-18,6,86.9,9,52.4,11,60.0,83,10252.29,27210.0,67,464.0
ALT001365,APP004587,2022-10-22,11,56.8,5,56.9,12,70.1,103,15619.1,37255.0,86,488.0
ALT001366,APP004588,2023-01-24,2,84.8,11,42.7,2,55.2,160,43172.47,17793.0,115,731.0
ALT001367,APP004591,2022-08-20,11,68.4,0,69.1,7,90.0,122,28702.39,21078.0,15,655.0
ALT001368,APP004592,2023-08-15,1,91.4,6,77.0,4,82.6,11,-2090.99,42194.0,9,385.0
ALT001369,APP004597,2022-09-15,9,81.8,10,99.1,4,83.8,113,2365.51,39246.0,36,516.0
ALT001370,APP004598,2022-08-16,6,61.0,1,98.0,3,72.1,130,44532.7,46909.0,64,371.0
ALT001371,APP004599,2022-07-24,12,91.4,8,65.6,9,51.0,64,27996.82,17418.0,118,325.0
ALT001372,APP004601,,3,55.7,10,51.7,6,79.0,91,44992.61,37327.0,92,303.0
ALT001373,APP004604,2022-09-11,5,55.2,8,83.5,10,75.7,96,8007.48,35785.0,61,425.0
ALT001374,APP004624,2022-04-30,5,54.3,6,60.5,6,91.0,96,17068.19,43032.0,113,525.0
ALT001375,APP004627,2022-02-16,10,63.2,0,86.1,8,86.3,17,2489.91,40981.0,40,303.0
ALT001376,APP004634,2024-04-14,12,99.9,5,83.6,6,68.2,190,13699.13,13556.0,50,793.0
ALT001377,APP004640,2023-01-13,7,52.0,6,96.8,10,89.8,87,49463.64,6172.0,112,608.0
ALT001378,APP004644,2022-05-09,5,60.3,12,75.7,7,83.5,69,23440.47,42639.0,90,741.0
ALT001379,APP004648,2022-12-20,12,98.6,2,61.0,5,96.5,123,48343.28,17743.0,63,517.0
ALT001380,APP004649,2023-10-11,1,55.0,0,97.7,0,69.7,125,18725.12,33071.0,38,680.0
ALT001381,APP004652,2023-01-21,6,58.8,6,87.2,0,75.9,199,33710.83,28165.0,1,438.0
ALT001382,APP004657,2022-01-25,12,88.8,1,72.3,12,58.0,164,30006.96,26081.0,29,610.0
ALT001383,APP004658,2023-03-29,1,85.1,6,84.1,7,78.7,150,37138.05,47096.0,119,532.0
ALT001384,APP004663,2022-11-15,11,97.9,7,99.1,10,70.3,33,25969.13,5385.0,4,840.0
ALT001385,APP004668,2022-01-12,3,79.7,3,83.1,7,51.8,115,46376.16,14166.0,77,712.0
ALT001386,APP004670,2022-04-13,11,69.4,9,42.8,11,55.5,186,22497.84,6607.0,4,512.0
ALT001387,APP004672,2022-04-18,8,96.2,12,66.3,5,56.2,98,44225.9,12937.0,118,404.0
ALT001388,APP004676,2022-12-26,7,63.3,6,99.4,6,57.5,73,400.16,43580.0,46,762.0
ALT001389,APP004678,2023-12-04,6,69.7,2,45.5,10,93.2,66,47479.56,45510.0,110,783.0
ALT001390,APP004683,2023-11-17,10,56.0,7,58.2,7,87.5,180,10907.5,4751.0,29,433.0
ALT001391,APP004684,2023-12-07,6,67.7,12,65.6,0,73.3,94,49613.87,37130.0,18,767.0
ALT001392,APP004690,2022-11-26,12,78.7,2,97.6,1,54.0,128,34582.33,34070.0,45,414.0
ALT001393,APP004695,2024-06-01,1,64.1,4,94.9,1,97.8,154,2522.73,24445.0,110,444.0
ALT001394,APP004696,2023-10-21,12,55.5,8,80.9,5,52.0,166,41731.21,24861.0,36,604.0
ALT001395,APP004697,2022-01-19,8,64.6,10,54.4,7,54.2,156,32496.6,18580.0,34,691.0
ALT001396,APP004698,2022-04-12,7,81.1,10,61.6,2,62.9,145,21398.5,5259.0,6,792.0
ALT001397,APP004700,2023-01-05,0,72.7,1,99.5,6,74.5,53,27863.88,7627.0,84,653.0
ALT001398,APP004701,2022-06-29,6,76.6,4,72.2,6,58.6,41,3125.64,36891.0,72,719.0
ALT001399,APP004702,2024-03-28,11,73.2,12,71.5,4,71.3,181,33909.99,7392.0,66,478.0
ALT001400,APP004704,2022-02-06,11,73.9,10,71.5,10,60.8,71,1997.05,4179.0,99,531.0
ALT001401,APP004716,2022-06-11,2,76.9,1,68.9,5,61.2,123,15515.64,42326.0,89,502.0
ALT001402,APP004718,2023-08-12,5,80.3,6,71.5,10,66.5,171,12750.31,43642.0,70,496.0
ALT001403,APP004722,2022-05-07,3,60.6,7,66.2,6,79.3,117,48592.22,46453.0,92,771.0
ALT001404,APP004723,2022-09-15,12,65.8,9,61.3,2,96.6,21,42829.96,19282.0,99,660.0
ALT001405,APP004725,2024-02-20,8,52.7,9,59.4,12,85.7,94,7621.34,4840.0,39,788.0
ALT001406,APP004726,2023-07-29,1,58.3,6,76.4,1,84.7,182,22073.79,23883.0,61,823.0
